job_id,arrival_time,burst_time,priority,mem_util
0,0,1.0,4,10
1,0,1.0,0,50
2,225,4.0,10,50
3,225,4.0,10,250
4,225,5.0,10,500
5,225,6.0,10,1000
6,225,4.0,10,50
7,225,9.0,10,500
8,225,5.0,10,1000
9,225,7.0,10,1000
10,225,5.0,10,75
11,225,8.0,10,50
12,225,6.0,10,500
13,225,4.0,10,250
14,225,16.0,10,1000
15,225,23.0,10,50
16,225,21.0,10,500
17,226,18.0,10,75
18,226,22.0,10,100
19,226,17.0,10,1000
20,336,1.0,10,10
21,336,5.0,2,100
22,336,5.0,2,500
23,336,4.0,10,75
24,336,5.0,10,10
25,336,5.0,10,250
26,336,8.0,0,10
27,336,4.0,10,250
28,336,6.0,10,500
29,336,4.0,10,75
30,336,6.0,10,1000
31,336,5.0,10,1000
32,336,4.0,10,1000
33,336,17.0,10,75
34,336,22.0,10,100
35,336,22.0,10,10
36,336,19.0,10,50
37,336,22.0,10,10
38,336,18.0,10,1000
39,336,21.0,10,500
40,336,30.0,10,10
41,336,21.0,10,75
42,336,37.0,10,100
43,336,32.0,10,100
44,336,76.0,10,250
45,336,337.0,10,50
46,336,441.0,2,75
47,336,312.0,10,10
48,336,211.0,10,100
49,336,216.0,10,100
50,336,203.0,10,10
51,336,2.0,10,50
52,336,3.0,10,100
53,336,4.0,10,50
54,336,3.0,10,1000
55,336,3.0,10,100
56,336,2.0,10,500
57,336,72.0,10,75
58,336,90.0,10,500
59,336,80.0,10,100
60,336,74.0,10,100
61,336,69.0,10,10
62,336,111.0,10,100
63,336,228.0,10,50
64,336,323.0,10,250
65,336,266.0,10,75
66,336,243.0,10,50
67,336,203.0,10,75
68,336,1028.0,10,10
69,336,119.0,10,75
70,336,155.0,10,250
71,336,109.0,10,1000
72,336,124.0,10,75
73,336,138.0,10,1000
74,336,868.0,10,250
75,336,699.0,10,250
76,336,781.0,10,1000
77,336,757.0,10,10
78,336,713.0,10,100
79,336,1012.0,10,1000
80,336,1237.0,10,10
81,336,1020.0,10,50
82,336,1086.0,10,100
83,336,1510.0,10,100
84,336,1026.0,10,1000
85,336,1316.0,10,50
86,336,1125.0,10,500
87,336,17003.0,10,10
88,336,28484.0,10,250
89,336,915537.0,0,100
90,337,19762.0,0,10
91,337,19403.0,10,75
92,337,316.0,10,1000
93,337,20569.0,10,250
94,337,19429.0,10,75
95,337,59575.0,10,250
96,337,27334.0,0,1000
97,337,24952.0,10,50
98,337,896.0,10,250
99,337,914624.0,0,250
100,337,914609.0,0,250
101,337,914549.0,0,75
102,337,914456.0,0,1000
103,337,914429.0,0,500
104,337,185469.0,10,50
105,337,55284.0,10,10
106,337,66877.0,10,250
107,337,129110.0,10,500
108,337,96868.0,10,75
109,337,59191.0,10,100
110,337,71214.0,10,250
