job_id,arrival_time,burst_time,priority,mem_util
0,0,1.0,0,50
1,0,2.0,0,250
2,0,2.0,0,100
3,0,2.0,0,500
4,0,1.0,0,1000
5,0,1.0,0,75
6,0,2.0,0,50
7,0,2.0,0,100
8,0,1.0,0,100
9,212,1.0,0,1000
10,212,1.0,0,50
11,212,1.0,0,250
12,1003,108084.0,10,100
13,1003,45911.0,8,10
14,1003,2.0,2,500
15,1003,5.0,4,100
16,1003,3.0,10,10
17,1003,1.0,2,500
18,1003,108034.0,10,100
19,1003,108069.0,10,250
20,1003,108043.0,10,500
21,1003,9445.0,6,10
22,1003,19799.0,8,500
23,1003,39959.0,10,500
24,1003,108143.0,10,75
25,1003,1.0,0,250
26,1547,108092.0,10,1000
27,1547,108123.0,10,1000
28,1547,11660.0,10,10
29,1547,8992.0,10,250
30,1547,25440.0,10,1000
31,1547,108071.0,10,75
32,1547,108072.0,10,500
33,1798,47.0,10,75
34,1798,54.0,8,1000
35,1798,2.0,2,75
36,1798,4.0,4,75
37,1798,5.0,4,10
38,1798,3.0,2,75
39,1798,47.0,10,50
40,1798,87.0,10,250
41,1798,47.0,10,100
42,1798,8.0,10,75
43,2062,138.0,10,10
44,2062,132.0,10,250
45,2062,128.0,10,1000
46,2062,8.0,4,500
47,2062,8.0,4,100
48,2062,8.0,10,1000
49,2062,60.0,10,1000
50,2062,161.0,10,1000
51,2062,139.0,10,10
52,30483,62.0,0,250
53,30483,62.0,4,1000
54,30483,62.0,0,75
55,30483,62.0,0,1000
56,30483,63.0,0,500
57,30483,63.0,4,50
58,30483,63.0,0,250
59,30483,62.0,4,1000
60,30483,62.0,0,50
61,30483,62.0,4,50
62,30484,62.0,0,75
63,30484,62.0,0,50
64,30484,62.0,4,1000
65,30484,62.0,0,500
66,30484,62.0,0,10
67,30484,52.0,10,500
68,30484,62.0,0,1000
69,30484,62.0,0,75
70,30484,62.0,0,100
71,30484,62.0,4,1000
72,30484,62.0,0,1000
73,30484,62.0,0,500
74,30484,62.0,0,75
75,30484,62.0,0,250
76,30484,62.0,4,50
77,30484,62.0,0,10
78,30484,62.0,0,100
79,30484,62.0,0,100
80,30484,62.0,0,250
81,30484,62.0,4,1000
82,30484,62.0,0,500
83,30516,32.0,0,250
84,30516,32.0,0,50
85,30516,32.0,0,250
86,30516,32.0,0,100
87,30516,32.0,0,500
88,30516,31.0,4,500
89,30516,31.0,0,75
90,30516,31.0,0,50
91,30516,31.0,0,100
92,30516,31.0,0,50
93,30516,31.0,0,10
94,30516,31.0,0,500
95,30516,31.0,0,100
96,30516,32.0,4,100
97,30516,32.0,0,75
98,30516,32.0,0,10
99,30516,33.0,0,10
100,30516,33.0,0,250
101,30516,33.0,0,1000
102,30516,33.0,0,1000
103,30516,33.0,0,75
104,30516,3.0,0,500
105,31353,67728.0,2,100
106,31353,126418.0,0,100
107,31353,4215.0,10,50
108,31353,101465.0,0,1000
109,31353,72344.0,10,75
110,31353,343639.0,10,10
111,31353,48260.0,10,250
112,31354,7763.0,10,100
113,31354,6015.0,10,10
114,31354,2146.0,10,10
115,31354,2055.0,10,75
116,31354,24621.0,10,50
117,31354,16120.0,10,10
118,31354,32568.0,10,250
119,31354,4979.0,10,10
120,31354,59.0,2,10
121,31354,1680.0,0,250
122,31354,20223.0,10,500
123,31354,196482.0,10,75
124,31354,2235.0,10,50
125,31354,32921.0,10,10
126,31354,36952.0,10,100
127,31354,29772.0,10,500
128,31354,16258.0,10,50
129,31354,4656.0,10,10
130,31354,523992.0,0,50
131,31354,368058.0,10,75
132,31354,21971.0,10,250
133,31354,134382.0,10,100
134,31354,200019.0,10,500
135,31354,221994.0,10,250
136,31623,131077.0,10,75
137,31623,24064.0,10,250
138,31623,291148.0,10,100
139,31623,205326.0,10,50
140,31623,16327.0,10,500
141,31623,208748.0,10,1000
142,31623,11103.0,10,10
143,31623,14831.0,10,100
144,62210,187679.0,10,500
