job_id,arrival_time,burst_time,priority,mem_util
0,17137,7318.0,10,50
1,17137,238.0,10,1000
2,17137,4813.0,10,250
3,0,1686.0,4,10
4,0,4605.0,2,75
5,0,5172.0,2,75
6,0,5477.0,10,500
7,0,5574.0,0,100
8,0,5574.0,0,250
9,0,5574.0,0,1000
10,0,5574.0,0,1000
11,0,5574.0,0,100
12,0,5574.0,4,100
13,0,5574.0,0,1000
14,0,5574.0,0,100
15,0,5574.0,0,500
16,0,5574.0,0,500
17,0,5574.0,10,10
18,0,5574.0,10,75
19,0,3879.0,0,500
20,0,399.0,0,75
21,0,85.0,10,100
22,0,954.0,0,250
23,6878,26.0,10,250
24,6878,29.0,10,75
25,6878,42.0,10,1000
26,6878,43.0,10,500
27,6878,43.0,10,10
28,6878,44.0,10,500
29,6878,46.0,10,10
30,6878,49.0,10,50
31,6878,51.0,10,10
32,6878,53.0,10,75
33,6878,36.0,0,500
34,6878,66.0,10,100
35,6878,28.0,0,75
36,6878,74.0,10,1000
37,6878,77.0,10,250
38,6878,52.0,0,250
39,6878,40.0,0,75
40,6878,33.0,0,10
41,6878,50.0,0,75
42,6878,35.0,0,100
43,6878,101.0,10,1000
44,6878,105.0,10,1000
45,6878,46.0,0,1000
46,6878,48.0,0,50
47,6878,37.0,0,10
48,6878,53.0,0,250
49,6878,48.0,0,500
50,6878,71.0,0,100
51,6878,89.0,0,10
52,6878,46.0,0,1000
53,6878,62.0,0,250
54,6878,61.0,0,10
55,6878,51.0,0,50
56,6878,156.0,10,500
57,6878,53.0,0,250
58,6878,43.0,0,500
59,6878,43.0,0,250
60,6878,81.0,0,1000
61,6878,70.0,0,1000
62,6878,47.0,0,50
63,6878,70.0,0,250
64,6878,43.0,0,10
65,6878,34.0,0,50
66,6878,34.0,0,500
67,6878,38.0,0,1000
68,6878,53.0,0,50
69,6878,88.0,0,100
70,6878,45.0,0,500
71,6878,32.0,0,250
72,6878,50.0,0,10
73,6878,23.0,0,250
74,6878,73.0,0,100
75,6878,63.0,0,100
76,6878,51.0,0,1000
77,6878,73.0,0,100
78,6878,83.0,0,100
79,6878,38.0,0,1000
80,6878,30.0,0,1000
81,6878,61.0,0,10
82,6878,63.0,0,75
83,6878,53.0,0,10
84,6878,69.0,0,50
85,6878,73.0,0,10
86,6878,63.0,0,500
87,6878,68.0,0,250
88,6878,53.0,0,10
89,6878,68.0,0,1000
90,6878,40.0,0,1000
91,6878,39.0,0,1000
92,6878,104.0,0,75
93,6878,92.0,0,1000
94,6878,67.0,0,1000
95,6878,42.0,0,1000
96,6878,29.0,0,50
97,6878,87.0,0,10
98,6878,47.0,0,500
99,6878,37.0,0,1000
100,6878,70.0,0,50
101,6878,42.0,0,500
102,6878,44.0,0,50
103,6878,63.0,0,50
104,6878,35.0,0,10
105,6878,51.0,0,100
106,6878,69.0,0,50
107,6878,49.0,0,100
108,6878,41.0,0,100
109,6878,71.0,0,1000
110,6878,46.0,0,75
111,6878,83.0,0,1000
112,6878,69.0,0,250
113,6878,33.0,0,500
114,6878,53.0,0,75
115,6878,83.0,0,500
116,6878,39.0,0,250
117,6878,61.0,0,250
118,6878,52.0,0,50
119,6878,53.0,0,500
120,6878,70.0,0,75
121,6878,83.0,0,1000
122,6878,76.0,0,250
123,7284,17.0,2,250
124,7284,32.0,2,250
125,7284,33.0,0,500
126,7284,34.0,2,250
127,7284,36.0,2,250
128,7284,37.0,2,250
129,7284,43.0,2,50
130,7284,28.0,2,500
131,7284,47.0,2,100
132,7284,33.0,2,250
133,7284,34.0,2,10
134,7284,50.0,0,500
135,7284,57.0,2,250
136,7284,47.0,2,250
137,7284,21.0,0,50
138,7284,29.0,2,75
139,7284,50.0,0,10
140,7284,34.0,0,10
141,7284,52.0,2,250
142,7284,37.0,0,250
143,7284,44.0,0,50
144,7284,47.0,0,100
145,7284,49.0,0,1000
146,7284,37.0,0,50
147,7284,36.0,0,1000
148,7284,39.0,0,250
149,7284,55.0,0,10
150,7284,42.0,0,100
151,7284,30.0,0,250
152,7284,28.0,0,500
153,7284,43.0,0,75
154,7284,29.0,0,500
155,7284,20.0,0,75
156,7284,36.0,0,250
157,7284,72.0,0,10
158,7284,43.0,0,75
159,7284,30.0,0,75
160,7284,32.0,0,1000
161,7284,33.0,0,75
162,7284,33.0,0,250
163,7284,39.0,0,10
164,7284,59.0,0,1000
165,7284,33.0,0,100
166,7284,32.0,0,75
167,7284,25.0,0,50
168,7284,55.0,0,75
169,7284,28.0,0,1000
170,7284,30.0,0,75
171,7284,46.0,0,75
172,7284,61.0,0,10
173,7284,32.0,0,1000
174,7284,20.0,0,50
175,7284,24.0,0,100
176,7284,27.0,0,100
177,7284,42.0,0,50
178,7284,30.0,0,75
179,7284,31.0,0,50
180,7284,30.0,0,1000
181,7284,22.0,0,50
182,7284,24.0,0,250
183,7284,24.0,0,75
184,7284,42.0,0,1000
185,7284,30.0,0,500
186,7284,32.0,0,500
187,7284,35.0,0,10
188,7284,23.0,0,250
189,7284,53.0,0,500
190,7284,55.0,0,250
191,7284,43.0,0,100
192,7284,42.0,0,100
193,7284,30.0,0,10
194,7284,48.0,0,75
195,7284,51.0,0,500
196,7284,44.0,0,75
197,7284,18.0,0,1000
198,7284,23.0,0,100
199,7284,53.0,0,250
200,7284,58.0,0,75
201,7284,35.0,0,50
202,7284,35.0,0,500
203,7284,36.0,0,75
204,7284,36.0,0,50
205,7284,37.0,0,500
206,7284,53.0,0,100
207,7284,23.0,0,100
208,7284,26.0,0,250
209,7284,27.0,0,75
210,7284,44.0,0,250
211,7284,62.0,0,250
212,7284,27.0,0,100
213,7284,30.0,0,1000
214,7284,31.0,0,250
215,7284,36.0,0,100
216,7284,38.0,0,10
217,7284,27.0,0,1000
218,7284,28.0,0,1000
219,7284,28.0,0,10
220,7284,42.0,0,1000
221,7284,54.0,0,500
222,7284,62.0,0,75
223,7647,23.0,4,75
224,7647,27.0,4,500
225,7647,32.0,4,500
226,7647,35.0,4,50
227,7647,34.0,4,250
228,7647,36.0,4,50
229,7647,38.0,4,10
230,7647,42.0,0,10
231,7647,49.0,4,10
232,7647,49.0,4,10
233,7647,53.0,4,500
234,7647,53.0,4,75
235,7647,56.0,4,75
236,7647,63.0,0,100
237,7647,35.0,0,10
238,7647,26.0,0,75
239,7647,32.0,0,100
240,7647,37.0,0,1000
241,7647,87.0,4,1000
242,7647,59.0,0,50
243,7647,55.0,0,75
244,7647,54.0,0,1000
245,7647,70.0,0,50
246,7647,62.0,0,50
247,7647,34.0,0,250
248,7647,65.0,0,1000
249,7647,65.0,0,250
250,7647,51.0,0,75
251,7647,52.0,0,1000
252,7647,46.0,0,100
253,7647,33.0,0,100
254,7647,79.0,0,10
255,7647,28.0,0,1000
256,7647,105.0,0,500
257,7647,38.0,0,250
258,7647,71.0,0,1000
259,7647,56.0,0,100
260,7647,87.0,0,250
261,7647,164.0,4,1000
262,7647,31.0,0,1000
263,7647,41.0,0,500
264,7647,32.0,0,250
265,7647,53.0,0,75
266,7647,41.0,0,500
267,7647,30.0,0,1000
268,7647,31.0,0,250
269,7647,34.0,0,10
270,7647,53.0,0,100
271,7647,60.0,0,100
272,7647,45.0,0,50
273,7647,75.0,0,500
274,7647,91.0,0,100
275,7647,62.0,0,500
276,7647,33.0,0,500
277,7647,60.0,0,500
278,7647,89.0,0,10
279,7647,112.0,0,50
280,7647,125.0,0,250
281,7647,73.0,0,250
282,7647,61.0,0,250
283,7647,31.0,0,1000
284,7647,62.0,0,50
285,7647,37.0,0,100
286,7647,68.0,0,100
287,7647,84.0,0,100
288,7647,35.0,0,1000
289,7647,50.0,0,10
290,7647,36.0,0,50
291,7647,53.0,0,10
292,7647,31.0,0,500
293,7647,63.0,0,500
294,7647,45.0,0,10
295,7647,33.0,0,100
296,7647,64.0,0,100
297,7647,107.0,0,500
298,7647,37.0,0,500
299,7647,54.0,0,500
300,7647,25.0,0,250
301,7647,31.0,0,75
302,7647,64.0,0,50
303,7647,67.0,0,1000
304,7647,113.0,0,10
305,7647,68.0,0,75
306,7647,48.0,0,100
307,7647,34.0,0,250
308,7647,95.0,0,75
309,7647,86.0,0,100
310,7647,41.0,0,50
311,7647,94.0,0,500
312,7647,37.0,0,100
313,7647,48.0,0,500
314,7647,63.0,0,500
315,7647,39.0,0,50
316,7647,73.0,0,75
317,7647,90.0,0,100
318,7647,39.0,0,100
319,7647,100.0,0,1000
320,7647,82.0,0,1000
321,7647,159.0,0,500
322,7647,96.0,0,10
323,8099,1.0,2,500
324,8099,1.0,2,250
325,8099,1.0,0,1000
326,8099,1.0,0,250
327,8099,1.0,0,250
328,8099,1.0,0,500
329,8099,1.0,0,500
330,8099,1.0,0,500
331,8099,1.0,0,50
332,8099,1.0,0,100
333,8250,5408.0,2,250
334,8250,27455.0,2,50
335,8250,28534.0,2,100
336,8250,29587.0,2,500
337,8250,30724.0,0,250
338,8250,30811.0,2,75
339,8250,32881.0,2,1000
340,8250,36226.0,2,500
341,8250,36961.0,2,500
342,8250,44243.0,2,500
343,8250,39399.0,0,1000
344,8250,45600.0,2,75
345,8250,47364.0,2,10
346,8250,48589.0,2,75
347,8250,49721.0,2,10
348,8250,23302.0,0,75
349,8250,11406.0,0,75
350,8250,32510.0,0,75
351,8250,40322.0,0,75
352,8250,24020.0,10,10
353,8250,43170.0,10,250
354,8250,42077.0,0,100
355,8250,13475.0,0,250
356,8250,26325.0,0,100
357,8250,38189.0,0,100
358,8250,39773.0,0,50
359,8250,39327.0,0,500
360,8250,38873.0,0,250
361,8250,37870.0,0,500
362,8250,62247.0,0,250
363,8250,39091.0,0,50
364,8250,137600.0,0,500
365,8250,1120817.0,0,75
