job_id,arrival_time,burst_time,priority,mem_util
0,0,610.0,10,75
1,0,9.0,10,100
2,0,772.0,10,10
3,0,677.0,10,10
4,0,389.0,10,250
5,0,696.0,10,500
6,0,17.0,10,250
7,0,614.0,0,75
8,0,177.0,10,75
9,0,85.0,10,100
10,0,132.0,10,250
11,0,197.0,10,75
12,0,27.0,10,50
13,0,195.0,10,100
14,0,249.0,10,1000
15,0,186.0,0,500
16,0,587.0,10,75
17,0,1756.0,10,50
18,0,840.0,10,100
19,0,685.0,10,75
20,0,862.0,10,1000
21,0,559.0,10,500
22,0,505.0,10,100
23,0,1008.0,10,250
24,0,15.0,10,75
25,0,32.0,10,500
26,1,44.0,0,50
27,1,11.0,10,1000
28,1,13.0,10,50
29,1,16.0,10,50
30,1,27.0,10,10
31,1,14.0,10,250
32,1,215.0,10,75
33,1,134.0,10,10
34,1,63.0,0,10
35,1,100.0,10,250
36,1,379.0,10,1000
37,1,234.0,10,250
38,1,53.0,0,75
39,1,186.0,0,10
40,1,10001.0,10,100
41,1,10001.0,10,100
42,1,10001.0,10,75
43,1,10001.0,10,250
44,1,10000.0,10,250
45,1,10001.0,10,75
46,1,10001.0,0,500
47,1,10001.0,10,500
48,1,1840.0,10,1000
49,1,10001.0,0,1000
50,1,6481.0,0,75
51,1,274.0,10,10
52,1,2122.0,10,10
53,1,1676.0,10,50
54,1,10000.0,10,250
55,1,2730.0,10,50
56,1,661.0,10,10
57,2,10001.0,10,50
58,2,404.0,10,10
59,2,568.0,10,1000
60,2,760.0,0,1000
61,2,572.0,0,100
62,2,10001.0,10,1000
63,2,1679.0,10,100
64,2,1256.0,10,50
65,2,665.0,10,100
66,2,1339.0,10,100
67,2,1552.0,10,50
68,2,1069.0,0,1000
69,2,1228.0,10,100
70,2,1111.0,10,500
71,2,1037.0,0,75
72,2,6.0,0,100
73,2,9.0,10,250
74,2,7.0,10,250
75,2,5.0,10,75
76,2,5.0,10,10
77,2,6.0,10,75
78,2,5.0,10,10
79,2,7.0,0,250
80,2,10001.0,10,10
81,2,10001.0,0,100
82,2,10001.0,0,1000
83,2,10001.0,10,500
84,2,10001.0,10,100
85,2,10001.0,10,50
86,2,10001.0,10,1000
87,2,10001.0,10,75
88,2,10001.0,10,100
89,3,10000.0,10,10
90,3,10000.0,10,250
91,3,10000.0,0,100
92,3,10000.0,10,1000
93,3,10000.0,0,100
94,3,10000.0,10,250
95,3,10000.0,0,75
96,3,92.0,10,100
97,3,736.0,0,100
98,3,77.0,10,1000
99,3,84.0,10,50
100,3,82.0,10,50
101,3,96.0,10,75
102,3,237.0,10,75
103,4,102.0,10,250
104,4,10000.0,10,100
105,4,10000.0,10,250
106,4,10000.0,10,50
107,4,10001.0,10,500
108,4,10000.0,0,100
109,4,10001.0,10,250
110,4,10001.0,0,1000
111,4,10001.0,10,500
112,4,10000.0,0,100
113,4,10000.0,10,250
114,4,10000.0,10,75
115,4,8138.0,10,100
116,4,10000.0,10,250
117,4,10000.0,10,500
118,4,10000.0,0,10
119,4,10001.0,10,75
120,4,5673.0,10,10
121,4,2292.0,0,1000
122,4,9425.0,10,250
123,4,5590.0,0,1000
124,4,5963.0,10,1000
125,4,5184.0,10,250
126,4,2551.0,10,1000
127,4,5893.0,10,75
