job_id,arrival_time,burst_time,priority,mem_util
0,0,951.0,10,1000
1,1,242.0,10,1000
2,1,994.0,10,50
3,1,1020.0,10,75
4,1,229.0,10,50
5,1,989.0,10,50
6,1,52.0,10,250
7,1,1077.0,10,250
8,1,41.0,10,100
9,1,134.0,10,75
10,1,58.0,10,250
11,1,66.0,10,250
12,1,43.0,10,250
13,1,38.0,10,1000
14,1,163.0,10,50
15,1,75.0,10,500
16,1,7246.0,10,75
17,1,129.0,10,75
18,1,859.0,10,100
19,1,1188.0,0,500
20,1,220.0,10,100
21,1,7465.0,10,1000
22,1,197.0,10,75
23,1,417.0,0,250
24,1,41.0,10,100
25,1,14.0,10,75
26,1,27.0,10,250
27,1,34.0,0,500
28,1,24.0,0,100
29,1,41.0,10,75
30,1,18.0,10,75
31,1,21.0,10,50
32,1,228.0,10,75
33,1,327.0,10,10
34,2,268.0,0,10
35,2,216.0,10,250
36,2,207.0,10,1000
37,2,190.0,10,50
38,2,292.0,10,50
39,2,212.0,10,10
40,2,96.0,10,100
41,2,83.0,0,75
42,2,82.0,10,50
43,2,91.0,10,250
44,2,101.0,10,250
45,2,75.0,0,10
46,2,99.0,10,75
47,2,97.0,10,500
48,2,1380.0,10,1000
49,2,671.0,0,100
50,2,6168.0,0,100
51,2,1657.0,10,250
52,2,10001.0,10,100
53,2,1434.0,10,500
54,2,4371.0,10,100
55,2,1435.0,10,1000
56,2,432.0,0,500
57,2,1188.0,10,250
58,2,576.0,10,1000
59,2,631.0,10,10
60,2,668.0,10,100
61,2,485.0,10,50
62,2,903.0,10,250
63,2,436.0,0,50
64,2,10000.0,0,50
65,2,10000.0,10,500
66,3,10000.0,10,1000
67,3,10000.0,0,10
68,3,10000.0,10,10
69,3,10000.0,10,500
70,3,10000.0,10,10
71,3,10000.0,0,50
72,3,1830.0,0,10
73,3,1321.0,10,500
74,3,2827.0,10,1000
75,3,3419.0,10,250
76,3,2527.0,10,50
77,3,1893.0,10,75
78,3,1013.0,0,75
79,3,10000.0,10,100
80,3,225.0,10,75
81,3,123.0,10,100
82,3,240.0,10,75
83,3,315.0,10,250
84,3,174.0,10,75
85,3,202.0,0,75
86,3,135.0,0,1000
87,3,179.0,10,10
88,3,10000.0,10,250
89,3,10000.0,0,500
90,3,10000.0,10,1000
91,3,10000.0,10,100
92,3,10000.0,10,75
93,3,10000.0,0,10
94,3,10000.0,0,100
95,3,10000.0,10,1000
96,3,1014.0,6,50
97,3,1229.0,6,100
98,4,1221.0,6,10
99,4,878.0,6,250
100,4,801.0,0,50
101,4,997.0,6,250
102,4,1147.0,6,1000
103,4,533.0,6,50
104,4,5135.0,10,75
105,4,3740.0,10,500
106,4,882.0,10,250
107,4,3408.0,0,50
108,4,10000.0,0,75
109,4,5299.0,10,10
110,4,10001.0,10,100
111,4,3126.0,0,50
112,4,106.0,10,1000
113,4,86.0,10,50
114,4,99.0,10,100
115,4,92.0,0,1000
116,4,94.0,0,75
117,4,99.0,10,500
118,4,64.0,10,10
119,4,86.0,10,1000
120,4,443.0,10,75
121,4,421.0,10,1000
122,4,374.0,0,75
123,4,417.0,10,75
124,4,446.0,10,50
125,4,423.0,10,1000
126,4,452.0,10,250
127,4,498.0,10,500
128,4,418.0,10,75
129,4,590.0,0,1000
130,4,296.0,0,10
131,5,407.0,10,50
132,5,342.0,10,250
133,5,430.0,0,50
134,5,333.0,10,10
135,5,436.0,10,500
136,5,585.0,10,1000
137,5,167.0,10,100
138,5,704.0,0,1000
139,5,331.0,10,100
140,5,472.0,10,50
141,5,686.0,10,50
142,5,288.0,10,1000
143,5,546.0,10,75
144,5,10001.0,0,50
145,5,10001.0,10,10
146,5,10001.0,10,500
147,5,10001.0,10,1000
148,5,10001.0,10,1000
149,5,10001.0,10,50
150,5,10001.0,10,10
151,5,10001.0,0,500
152,5,3861.0,0,50
153,5,4084.0,10,75
154,5,3960.0,10,50
155,5,4154.0,0,10
156,5,3847.0,10,10
157,5,3863.0,10,500
158,5,4139.0,10,50
159,5,4021.0,0,1000
160,5,887.0,0,100
161,5,89.0,10,250
162,5,286.0,10,500
163,6,742.0,10,75
164,6,742.0,10,1000
165,6,933.0,10,250
166,6,115.0,10,100
167,6,971.0,10,10
168,6,109.0,10,250
169,6,64.0,10,250
170,6,74.0,10,250
171,6,113.0,10,100
172,6,93.0,10,100
173,6,93.0,10,250
174,6,60.0,0,250
175,6,98.0,10,1000
176,6,264.0,10,500
177,6,419.0,0,500
178,6,2775.0,10,10
179,6,117.0,10,250
180,6,100.0,10,50
181,6,228.0,0,1000
182,6,387.0,0,250
183,6,252.0,10,75
184,6,92.0,10,250
185,6,398.0,10,100
186,6,171.0,10,50
187,6,124.0,10,50
188,6,79.0,0,75
189,6,95.0,10,10
190,6,147.0,10,250
191,6,119.0,10,50
192,6,7827.0,10,1000
193,6,8781.0,10,10
194,7,10000.0,10,10
195,7,6847.0,0,10
196,7,2792.0,0,75
197,7,7922.0,10,500
198,7,8179.0,10,1000
199,7,8056.0,0,10
200,7,78.0,10,250
201,7,64.0,10,50
202,7,66.0,10,100
203,7,70.0,0,500
204,7,60.0,0,10
205,7,73.0,10,10
206,7,59.0,10,250
207,7,121.0,10,250
208,7,86.0,10,10
209,7,74.0,10,75
210,7,81.0,0,500
211,7,92.0,10,10
212,7,84.0,10,100
213,7,88.0,10,250
214,7,77.0,10,10
215,7,126.0,10,50
216,7,9764.0,10,500
217,7,10000.0,0,100
218,7,10000.0,0,1000
219,7,5749.0,10,500
220,7,5276.0,10,250
221,7,9421.0,0,250
222,7,10000.0,10,50
223,7,6881.0,10,100
224,8,580.0,10,50
225,8,2001.0,0,10
226,8,529.0,0,100
227,8,749.0,10,250
228,8,606.0,10,500
229,8,639.0,10,1000
230,8,762.0,10,1000
231,8,1328.0,10,10
232,8,235.0,0,50
233,8,717.0,10,1000
234,8,633.0,10,1000
235,8,284.0,10,50
236,8,401.0,10,100
237,8,262.0,10,250
238,8,517.0,10,1000
239,8,271.0,0,10
240,8,2016.0,0,1000
241,8,10000.0,10,100
242,8,7418.0,10,100
243,8,6136.0,0,75
244,8,896.0,10,75
245,8,1992.0,10,75
246,8,10001.0,10,500
247,8,1197.0,0,100
248,8,79.0,0,50
249,8,108.0,10,50
250,8,306.0,10,75
251,8,111.0,10,50
252,8,105.0,10,10
253,8,102.0,10,50
254,8,89.0,0,1000
255,8,94.0,10,500
256,9,5954.0,10,1000
257,9,10001.0,10,75
258,9,7620.0,10,75
259,9,4959.0,10,500
260,9,4426.0,10,50
261,9,6139.0,0,10
262,9,10001.0,0,1000
263,9,5938.0,10,250
264,9,60.0,10,250
265,9,295.0,10,250
266,9,62.0,10,500
267,9,62.0,10,500
268,9,49.0,10,10
269,9,49.0,0,500
270,9,75.0,0,100
271,9,53.0,10,500
272,9,792.0,10,75
273,9,933.0,10,50
274,9,394.0,10,10
275,9,761.0,10,1000
276,9,788.0,10,500
277,9,800.0,10,500
278,9,814.0,10,500
279,9,551.0,0,10
280,9,31.0,10,1000
281,9,7.0,10,250
282,9,36.0,10,500
283,9,32.0,10,250
284,9,31.0,10,100
285,9,32.0,10,75
286,9,35.0,10,500
287,9,36.0,0,500
288,10,1160.0,10,1000
289,10,10000.0,10,250
290,10,1154.0,10,1000
291,10,1704.0,10,500
292,10,1022.0,10,10
293,10,1168.0,10,75
294,10,10000.0,10,100
295,10,1870.0,0,75
296,10,229.0,10,250
297,10,3194.0,0,250
298,10,203.0,10,1000
299,10,172.0,10,250
300,10,159.0,10,10
301,10,186.0,10,500
302,10,365.0,10,75
303,10,245.0,10,100
304,10,10001.0,10,10
305,10,10001.0,10,250
306,10,7188.0,10,250
307,10,10001.0,10,10
308,10,10001.0,10,1000
309,10,10001.0,10,75
310,10,10001.0,10,100
311,10,10000.0,0,100
312,11,9402.0,0,50
313,11,2006.0,10,75
314,11,10000.0,10,100
315,11,7558.0,10,1000
316,11,8075.0,10,500
317,11,8888.0,10,250
318,11,4959.0,10,50
319,11,4458.0,0,10
320,18547,943.0,10,500
321,18918,133.0,4,10
