job_id,arrival_time,burst_time,priority,mem_util
0,42350,37.0,10,100
1,60749,9051.0,10,75
2,60749,24172.0,0,100
3,60749,24172.0,0,100
4,60749,24172.0,0,75
5,60749,24172.0,0,50
6,60749,881.0,10,100
7,60749,29.0,2,100
8,60749,1095.0,10,1000
9,60749,111.0,10,10
10,60749,449.0,10,500
11,60749,4468.0,10,500
12,60749,1379.0,10,75
13,60749,1053.0,8,500
14,60749,24171.0,0,250
15,60749,24171.0,0,1000
16,60749,4720.0,10,10
17,60749,24172.0,0,250
18,60749,1292.0,10,500
19,60749,7.0,8,100
20,60749,1075.0,10,500
21,60749,297.0,10,500
22,60749,369.0,2,500
23,60749,1255.0,2,1000
24,60749,6750.0,0,1000
25,60749,12498.0,0,500
26,60749,24172.0,0,50
27,60750,22228.0,10,75
28,60750,24172.0,0,1000
29,60750,24172.0,0,10
30,60750,5058.0,10,100
31,60750,70.0,10,250
32,60750,2179.0,10,250
33,60750,273.0,10,1000
34,60750,2034.0,10,50
35,60750,9759.0,10,10
36,60750,20012.0,10,100
37,60750,4478.0,10,1000
38,60750,24172.0,0,50
39,60750,24172.0,4,100
40,60750,24172.0,0,50
41,60750,24172.0,0,75
42,60750,3731.0,10,250
43,60750,406.0,10,250
44,60750,1029.0,10,1000
45,60750,599.0,2,100
46,60750,555.0,2,1000
47,60750,3216.0,10,50
48,60750,15393.0,10,500
49,60750,24172.0,0,500
50,60750,24172.0,0,1000
51,60750,24172.0,0,50
52,60750,24172.0,0,100
53,60750,24172.0,4,10
54,60750,2548.0,10,100
55,60750,456.0,10,250
56,60750,1159.0,10,250
57,60750,96.0,10,1000
58,60750,1820.0,10,10
59,60750,2890.0,2,10
60,60750,9799.0,2,10
61,60750,24172.0,4,500
62,60750,24172.0,0,50
63,60750,24172.0,0,50
64,60750,24172.0,0,100
65,60750,24172.0,0,50
66,60750,2249.0,10,10
67,60750,248.0,2,250
68,60750,1126.0,10,250
69,60750,94.0,10,50
70,60750,1491.0,10,75
71,60751,3756.0,10,500
72,60751,3789.0,10,250
73,60751,24172.0,0,500
74,60751,24172.0,0,500
75,60751,24172.0,4,50
76,60751,24172.0,0,75
77,60751,24172.0,0,10
78,60751,3932.0,10,1000
79,60751,371.0,10,10
80,60751,2240.0,10,100
81,60751,471.0,2,100
82,60751,875.0,2,75
83,60751,16258.0,10,250
84,60751,14194.0,10,250
85,60751,16874.0,10,500
86,60751,24172.0,0,1000
87,60751,24172.0,0,250
88,60751,24172.0,0,75
89,60751,24172.0,0,75
90,60751,4941.0,10,500
91,60751,239.0,10,250
92,60751,1038.0,10,100
93,60751,460.0,10,50
94,60751,2346.0,10,10
95,60751,9999.0,10,10
96,60751,17617.0,10,500
97,60751,24172.0,0,100
98,60751,24172.0,0,10
99,60751,24172.0,4,100
100,60751,24172.0,0,500
101,60751,24172.0,0,250
102,60751,1737.0,10,500
103,60751,210.0,10,75
104,60751,1179.0,10,1000
105,60751,5493.0,2,100
106,60751,2579.0,10,10
107,60751,7352.0,10,500
108,60751,24171.0,0,1000
109,60751,24171.0,0,1000
110,60751,24171.0,0,100
111,60751,24171.0,0,500
112,60751,24171.0,0,500
113,60751,24171.0,0,250
114,60751,4719.0,10,10
115,60751,100.0,10,1000
116,60752,3866.0,10,1000
117,60752,945.0,10,250
118,60752,2028.0,10,1000
119,60752,12284.0,10,1000
120,60752,24171.0,0,100
121,0,337.0,10,50
122,0,453.0,10,10
123,0,4784.0,10,500
124,0,1622.0,10,100
125,0,1055.0,8,50
126,0,35390.0,0,250
127,0,35390.0,0,10
128,0,4731.0,10,500
129,0,35391.0,4,500
130,0,1293.0,10,100
131,0,9.0,8,100
132,0,10364.0,10,1000
133,0,340.0,10,50
134,0,375.0,10,50
135,0,1422.0,2,50
136,0,5722.0,2,500
