job_id,arrival_time,burst_time,priority,mem_util
0,0,6.0,4,1000
1,0,7.0,10,250
2,0,7.0,0,10
3,0,6.0,0,75
4,0,7.0,0,75
5,0,7.0,0,100
6,0,8.0,0,75
7,0,7.0,0,100
8,0,7.0,0,75
9,0,7.0,10,75
10,0,9.0,0,50
11,0,9.0,10,10
12,0,8.0,0,100
13,0,8.0,0,100
14,0,8.0,6,500
15,0,8.0,0,500
16,0,8.0,0,250
17,0,9.0,10,250
18,0,9.0,10,500
19,0,9.0,0,1000
20,0,9.0,0,250
21,0,9.0,0,500
22,0,9.0,0,10
23,0,8.0,0,75
24,0,9.0,0,250
25,0,9.0,10,75
26,0,9.0,0,100
27,0,9.0,8,1000
28,0,9.0,10,500
29,0,9.0,0,10
30,0,9.0,10,500
31,0,9.0,0,10
32,0,9.0,0,75
33,0,9.0,0,75
34,0,9.0,0,1000
35,0,9.0,10,250
36,0,10.0,10,75
37,0,9.0,10,10
38,0,10.0,10,500
39,0,10.0,10,100
40,0,10.0,0,75
41,0,9.0,10,250
42,0,9.0,0,250
43,0,10.0,0,75
44,0,10.0,0,250
45,0,10.0,0,1000
46,0,10.0,0,100
47,0,10.0,0,50
48,0,11.0,2,50
49,0,10.0,10,1000
50,0,10.0,0,500
51,0,10.0,0,250
52,0,10.0,0,10
53,0,10.0,0,250
54,0,10.0,10,75
55,0,10.0,10,250
56,0,11.0,10,500
57,0,10.0,10,250
58,0,10.0,10,50
59,0,10.0,10,100
60,0,12.0,0,250
61,0,11.0,0,75
62,0,11.0,0,100
63,0,11.0,10,75
64,0,11.0,10,10
65,0,12.0,10,50
66,0,12.0,10,75
67,0,12.0,10,500
68,0,12.0,0,10
69,0,13.0,10,250
70,0,16.0,10,500
71,0,6.0,0,250
72,0,7.0,0,250
73,0,6.0,0,250
74,0,7.0,0,1000
75,0,9.0,0,250
76,0,8.0,0,75
77,0,8.0,0,10
78,0,8.0,0,10
79,0,8.0,0,250
80,0,8.0,0,10
81,0,9.0,0,50
82,0,9.0,0,100
83,0,9.0,0,75
84,0,9.0,0,250
85,0,9.0,0,10
86,0,9.0,0,75
87,0,9.0,0,1000
88,0,9.0,0,100
89,0,9.0,0,50
90,0,10.0,0,50
91,0,10.0,0,250
92,0,10.0,0,50
93,0,11.0,0,50
94,0,10.0,0,10
95,0,11.0,0,250
96,0,11.0,0,75
97,0,12.0,0,75
98,0,12.0,0,500
99,0,15.0,0,1000
100,70,1.0,0,75
101,70,1.0,0,75
102,70,1.0,0,10
103,70,1.0,0,75
104,70,1.0,0,250
105,70,1.0,0,50
106,70,1.0,0,1000
107,70,1.0,2,500
108,70,1.0,0,500
109,70,1.0,0,500
110,70,1.0,0,250
111,70,1.0,0,250
112,70,1.0,0,75
113,70,1.0,0,100
114,70,1.0,0,50
115,70,1.0,0,250
116,190,10.0,0,100
117,190,12.0,4,75
118,190,12.0,0,10
119,190,13.0,4,50
120,190,13.0,0,1000
121,190,14.0,2,1000
122,190,14.0,2,500
123,190,14.0,0,1000
124,190,14.0,0,1000
125,190,13.0,4,100
126,190,14.0,0,75
127,190,15.0,4,250
128,190,15.0,4,250
129,190,15.0,4,500
130,190,16.0,4,50
131,190,19.0,4,100
132,190,24.0,0,75
133,190,11.0,0,100
134,190,12.0,0,50
135,190,13.0,0,75
136,190,18.0,0,10
137,190,19.0,0,500
138,190,19.0,0,500
139,190,19.0,0,1000
140,190,25.0,0,75
141,190,27.0,0,500
142,190,13.0,0,250
143,190,13.0,0,500
144,190,14.0,0,100
145,190,14.0,0,1000
146,190,15.0,0,75
147,190,15.0,0,75
148,190,17.0,0,75
149,190,18.0,0,250
150,190,19.0,0,1000
151,190,21.0,0,500
152,190,37.0,0,250
153,190,10.0,0,50
154,190,12.0,0,50
155,190,12.0,0,10
156,190,12.0,0,500
157,190,13.0,0,50
158,190,16.0,0,500
159,190,22.0,0,250
160,190,10.0,0,100
161,190,10.0,0,100
162,190,11.0,0,1000
163,190,27.0,0,50
164,190,14.0,0,250
165,190,14.0,0,50
166,190,29.0,0,1000
167,190,15.0,0,50
168,190,16.0,0,100
169,190,18.0,0,50
170,190,19.0,0,250
171,190,19.0,0,1000
172,190,23.0,0,100
173,190,24.0,0,100
174,190,14.0,0,75
175,190,15.0,0,250
176,190,29.0,0,100
177,190,14.0,0,500
178,190,15.0,0,10
179,190,17.0,0,500
180,190,17.0,0,1000
181,190,19.0,0,50
182,190,11.0,0,250
183,190,14.0,0,50
184,190,13.0,0,10
185,190,14.0,0,50
186,190,15.0,0,10
187,190,17.0,0,75
188,190,16.0,0,250
189,190,20.0,0,50
190,190,10.0,0,75
191,190,11.0,0,10
192,190,12.0,0,50
193,190,29.0,0,50
194,190,16.0,0,50
195,190,16.0,0,250
196,190,16.0,0,250
197,190,31.0,0,100
198,190,17.0,0,500
199,190,10.0,0,75
200,190,12.0,0,500
201,190,13.0,0,50
202,190,12.0,0,500
203,190,27.0,0,1000
204,190,13.0,0,500
205,190,28.0,0,75
206,190,14.0,0,75
207,190,23.0,0,250
208,190,39.0,0,75
209,190,12.0,0,500
210,190,28.0,0,1000
211,190,13.0,0,250
212,190,16.0,0,100
213,190,18.0,0,10
214,190,19.0,0,50
215,190,21.0,0,500
