job_id,arrival_time,burst_time,priority,mem_util
0,0,27696.0,10,10
1,0,4463.0,0,1000
2,0,25103.0,10,1000
3,0,107.0,10,1000
4,0,640.0,10,75
5,0,216205.0,0,250
6,0,215605.0,0,500
7,0,215485.0,0,100
8,0,215260.0,10,10
9,0,214810.0,10,250
10,0,212920.0,0,500
11,0,213161.0,0,250
12,0,213161.0,0,250
13,0,212906.0,0,500
14,0,212260.0,0,75
15,0,212005.0,0,1000
16,0,12.0,10,500
17,0,9.0,0,500
18,0,125667.0,0,100
19,0,25525.0,10,1000
20,0,210326.0,0,100
21,0,39244.0,10,75
22,0,202014.0,0,250
23,0,28891.0,10,100
24,0,206666.0,0,75
25,1,20544.0,10,1000
26,1,87809.0,10,250
27,1,28865.0,10,100
28,1,147179.0,10,10
29,1,33275.0,0,10
30,1,804.0,10,1000
31,1,1526.0,0,75
32,1,201776.0,0,75
33,1,5915.0,10,250
34,1,200081.0,0,10
35,1,5996.0,0,100
36,1,199540.0,0,50
37,1,6658.0,0,75
38,1,196886.0,0,100
39,1,3038.0,10,500
40,1,196301.0,0,10
41,1,2014.0,0,500
42,1,1464.0,10,75
43,1,104.0,10,250
44,1,225.0,10,50
45,1,194156.0,0,100
46,1,194156.0,0,1000
47,1,194125.0,0,1000
48,1,194125.0,0,500
49,1,193676.0,0,50
50,1,193540.0,0,500
51,1,193345.0,0,500
52,1,72302.0,10,500
53,1,192775.0,0,1000
54,1,192701.0,0,100
55,1,192670.0,0,100
56,1,5013.0,10,10
57,1,135693.0,10,250
58,1,70748.0,10,10
59,1,189055.0,0,100
60,1,187181.0,0,50
61,1,187030.0,0,1000
62,1,57649.0,0,500
63,1,7131.0,2,100
64,1,72527.0,0,50
65,1,186461.0,0,10
66,1,77631.0,10,250
67,2,184855.0,0,75
68,2,78198.0,10,10
69,2,11731.0,10,50
70,2,1899.0,10,1000
71,2,72191.0,10,10
72,2,1950.0,0,50
73,2,11314.0,0,75
74,2,5033.0,0,1000
75,2,10152.0,10,10
76,2,1697.0,0,75
77,2,12635.0,10,100
78,2,2333.0,10,100
79,2,11326.0,10,50
80,2,1511.0,0,250
81,2,11642.0,10,75
82,2,2208.0,0,500
83,2,71.0,10,1000
84,2,64.0,10,75
85,2,83458.0,0,1000
86,2,175390.0,0,75
87,2,175315.0,0,50
88,2,175150.0,0,50
89,2,174791.0,0,50
90,2,174791.0,0,1000
91,2,174641.0,0,500
92,2,174220.0,0,500
93,2,173561.0,0,500
94,2,173350.0,10,50
95,2,171265.0,0,50
96,2,170035.0,0,250
97,2,8.0,10,50
98,2,24.0,0,100
99,2,17183.0,0,100
100,2,43857.0,10,10
101,2,61151.0,10,10
102,2,134142.0,10,75
103,2,74401.0,10,75
104,2,28145.0,2,250
105,2,14029.0,10,500
106,2,48488.0,0,75
107,2,44756.0,10,250
108,2,33569.0,10,10
109,2,67671.0,10,1000
110,3,119421.0,10,10
111,3,2108.0,10,50
112,3,84966.0,10,50
113,3,150310.0,0,10
114,3,85679.0,10,250
115,3,147161.0,0,500
116,3,145660.0,0,1000
117,3,144865.0,0,75
118,3,142256.0,0,1000
119,3,142241.0,0,1000
120,3,142166.0,0,75
121,3,139661.0,0,100
122,3,83154.0,0,50
123,3,138445.0,0,10
124,3,137816.0,0,1000
125,3,178.0,10,100
126,3,2119.0,0,1000
127,3,135490.0,0,10
128,3,133390.0,0,75
129,3,132386.0,0,1000
130,3,30998.0,10,100
131,3,113874.0,0,10
132,4,19810.0,10,500
