job_id,arrival_time,burst_time,priority,mem_util
0,0,3.0,0,1000
1,0,3.0,10,1000
2,0,3.0,0,1000
3,0,3.0,0,75
4,0,3.0,0,500
5,0,3.0,0,500
6,0,3.0,0,1000
7,0,3.0,0,100
8,0,3.0,0,10
9,0,3.0,10,1000
10,0,4.0,10,100
11,0,4.0,0,500
12,0,4.0,0,100
13,0,3.0,0,50
14,0,4.0,0,50
15,0,4.0,0,1000
16,0,4.0,0,500
17,0,4.0,10,500
18,0,4.0,0,100
19,0,4.0,0,75
20,0,4.0,0,1000
21,0,4.0,0,10
22,0,3.0,0,75
23,0,4.0,0,1000
24,0,3.0,0,75
25,0,3.0,10,100
26,0,3.0,0,250
27,0,3.0,0,500
28,0,3.0,0,75
29,0,3.0,0,500
30,0,3.0,0,250
31,0,3.0,0,50
32,0,2.0,10,1000
33,0,2.0,0,75
34,0,3.0,0,75
35,0,3.0,0,75
36,0,3.0,0,1000
37,0,3.0,0,1000
38,0,3.0,0,250
39,0,3.0,0,50
40,0,3.0,10,50
41,0,3.0,10,500
42,0,3.0,0,500
43,0,3.0,0,10
44,0,3.0,0,500
45,0,3.0,0,50
46,0,3.0,0,75
47,0,3.0,0,10
48,0,3.0,0,10
49,0,3.0,0,10
50,0,4.0,0,250
51,0,4.0,2,50
52,0,3.0,0,10
53,0,4.0,0,50
54,0,4.0,0,500
55,0,3.0,10,500
56,0,3.0,10,1000
57,0,3.0,0,100
58,0,3.0,0,250
59,0,3.0,0,50
60,0,3.0,0,75
61,0,3.0,0,75
62,0,3.0,0,500
63,0,3.0,10,10
64,0,3.0,10,500
65,0,3.0,0,500
66,0,3.0,0,100
67,0,3.0,0,50
68,0,3.0,0,500
69,0,3.0,0,100
70,0,3.0,0,1000
71,0,3.0,0,75
72,0,3.0,0,75
73,0,3.0,0,75
74,0,3.0,0,10
75,0,2.0,0,50
76,0,2.0,0,10
77,0,2.0,0,100
78,0,2.0,0,500
79,0,2.0,0,10
80,0,2.0,0,1000
81,0,2.0,0,500
82,0,2.0,0,50
83,0,2.0,0,100
84,0,3.0,0,250
85,0,3.0,0,1000
86,0,3.0,0,50
87,0,3.0,0,100
88,0,3.0,0,250
89,0,3.0,0,1000
90,0,2.0,0,10
91,0,2.0,0,250
92,0,2.0,0,50
93,0,2.0,0,1000
94,0,2.0,0,100
95,0,3.0,0,250
96,0,3.0,0,250
97,0,3.0,0,10
98,0,2.0,0,50
99,0,3.0,0,75
100,36,3.0,2,100
101,36,3.0,0,50
102,36,2.0,2,75
103,36,3.0,0,10
104,36,3.0,0,100
105,36,3.0,2,100
106,36,3.0,0,75
107,36,3.0,0,1000
108,36,3.0,0,75
109,36,3.0,0,250
110,36,3.0,0,10
111,36,3.0,2,50
112,36,3.0,0,500
113,36,3.0,0,10
114,36,4.0,0,50
115,36,3.0,0,50
116,36,3.0,0,10
117,36,4.0,0,75
118,36,3.0,0,75
119,36,3.0,0,250
120,36,3.0,0,50
121,36,3.0,0,500
122,36,3.0,0,75
123,36,3.0,0,500
124,36,3.0,0,1000
125,36,2.0,2,1000
126,36,3.0,0,75
127,36,2.0,0,1000
128,36,3.0,0,75
129,36,3.0,0,75
130,36,2.0,0,10
131,36,3.0,0,75
132,36,3.0,0,1000
133,36,3.0,2,75
134,36,3.0,0,250
135,36,3.0,0,1000
136,36,3.0,0,500
137,36,3.0,0,500
138,36,3.0,0,100
139,36,3.0,0,250
140,36,3.0,0,50
141,36,2.0,2,500
142,36,3.0,0,1000
143,36,3.0,0,500
144,36,3.0,0,50
145,36,3.0,0,100
146,36,3.0,0,1000
147,36,3.0,0,250
148,36,3.0,0,100
149,36,3.0,0,250
150,36,3.0,0,10
151,36,3.0,0,100
152,36,3.0,0,500
153,36,3.0,0,75
154,36,3.0,2,75
155,36,4.0,0,50
156,36,3.0,0,10
157,36,3.0,0,250
158,36,3.0,0,500
159,36,2.0,2,500
160,36,3.0,0,500
161,36,3.0,0,10
162,36,3.0,0,1000
163,36,2.0,2,100
164,36,3.0,0,75
165,36,2.0,0,500
166,36,2.0,0,50
167,36,4.0,0,50
168,36,4.0,0,100
169,36,4.0,0,10
170,36,4.0,0,500
171,36,3.0,0,75
172,36,3.0,0,50
173,36,3.0,0,1000
174,36,3.0,0,75
175,36,3.0,0,100
176,36,3.0,0,500
177,36,3.0,0,100
178,36,3.0,0,1000
179,36,3.0,0,100
180,36,3.0,0,100
181,36,2.0,0,50
182,36,2.0,0,100
183,36,2.0,0,1000
184,36,2.0,0,100
185,36,2.0,0,500
186,36,2.0,0,75
187,36,2.0,0,1000
188,36,2.0,0,100
189,36,2.0,0,10
190,36,2.0,0,50
191,36,3.0,0,1000
192,36,3.0,0,100
193,36,2.0,0,100
194,36,2.0,0,10
195,36,3.0,0,500
196,36,3.0,0,500
197,36,3.0,0,1000
198,36,3.0,0,10
199,36,3.0,0,250
200,82,71611.0,0,500
201,82,72116.0,0,10
202,82,72144.0,0,75
203,82,72302.0,0,1000
204,82,72381.0,0,500
205,82,72497.0,2,250
206,82,72523.0,0,1000
207,82,72617.0,0,500
208,82,72633.0,2,250
209,82,72679.0,0,1000
210,82,72704.0,0,10
211,82,72702.0,0,10
212,82,72717.0,2,250
213,82,72761.0,0,250
214,82,72790.0,0,10
215,82,72817.0,0,250
216,82,72819.0,0,10
217,82,72873.0,0,1000
218,82,72912.0,0,75
219,82,72913.0,2,1000
220,82,72924.0,0,50
221,82,72937.0,0,250
222,82,72972.0,0,75
223,82,73054.0,0,10
224,82,73061.0,0,75
225,82,73063.0,0,75
226,82,73067.0,0,500
227,82,73069.0,0,500
228,82,73091.0,0,500
229,82,73118.0,0,250
230,82,73133.0,0,75
231,82,73146.0,0,10
232,82,73199.0,0,50
233,82,73200.0,0,500
234,82,73209.0,0,100
235,82,73214.0,0,250
236,82,73226.0,0,50
237,82,73256.0,2,250
238,82,73271.0,0,100
239,82,73290.0,2,100
240,82,73313.0,0,10
241,82,73329.0,0,75
242,82,73330.0,0,250
243,82,73361.0,0,50
244,82,73368.0,0,250
245,82,73378.0,0,250
246,82,73410.0,0,10
247,82,73433.0,0,500
248,82,73499.0,2,50
249,82,73611.0,0,100
250,82,73637.0,0,250
251,82,73637.0,0,10
252,82,73711.0,0,500
253,82,73755.0,0,500
254,82,73919.0,0,250
255,82,74588.0,0,1000
256,82,87136.0,0,500
257,82,87136.0,0,1000
258,82,87136.0,0,50
259,82,87136.0,0,100
260,82,87136.0,0,75
261,82,87136.0,0,10
262,82,87135.0,0,75
263,82,87135.0,0,250
264,82,87135.0,0,250
265,82,87136.0,0,100
266,82,87136.0,0,1000
267,82,87136.0,0,100
268,82,87136.0,0,500
269,82,87136.0,0,1000
270,82,87136.0,0,250
271,82,87136.0,0,500
272,82,15019.0,0,1000
273,82,14988.0,0,500
274,82,14823.0,0,100
275,82,14749.0,0,100
276,82,87136.0,0,10
277,82,87136.0,0,500
278,82,87136.0,0,50
279,82,87136.0,0,10
280,82,87136.0,0,50
281,82,87136.0,0,1000
282,82,87136.0,0,100
283,82,87136.0,0,1000
284,82,87136.0,0,75
285,82,87136.0,0,75
286,82,87136.0,0,10
287,82,87136.0,0,10
288,82,87135.0,0,250
289,82,87135.0,0,1000
290,82,87135.0,0,50
291,82,87135.0,0,75
292,82,87135.0,0,100
293,82,87135.0,0,75
294,82,87135.0,0,100
295,82,87135.0,0,50
296,82,87135.0,0,75
297,82,87135.0,0,500
298,82,87135.0,0,500
