job_id,arrival_time,burst_time,priority,mem_util
0,59676,24192.0,0,75
1,59676,4992.0,0,50
2,59676,3329.0,10,75
3,59677,682.0,10,10
4,59677,6022.0,10,100
5,59677,219156.0,10,75
6,59677,167057.0,10,500
7,59677,661283.0,0,250
8,59677,266074.0,10,1000
9,59677,661283.0,0,250
10,59677,282082.0,10,10
11,59677,660593.0,10,100
12,59677,321545.0,10,75
13,59677,655253.0,10,100
14,0,705.0,10,50
15,0,13442.0,10,10
16,0,14416.0,10,500
17,0,1429.0,10,50
18,0,14418.0,10,1000
19,0,14441.0,10,50
20,0,5380.0,10,75
21,0,14418.0,10,10
22,0,14418.0,10,250
23,0,365.0,10,250
24,0,6062.0,10,50
25,0,10629.0,10,75
26,0,448.0,10,1000
27,0,14419.0,10,75
28,0,12105.0,2,10
29,0,1377.0,10,50
30,0,13040.0,2,250
31,0,10706.0,10,500
32,0,1091.0,10,75
33,0,14419.0,0,10
34,0,9602.0,10,250
35,0,1080.0,2,1000
36,0,14444.0,2,50
37,0,11150.0,0,10
38,0,1027.0,10,1000
39,0,14416.0,10,250
40,0,13811.0,10,75
41,0,2716.0,4,50
42,0,14448.0,2,100
43,0,14531.0,10,50
44,0,1207.0,2,100
45,0,14545.0,2,500
46,0,14526.0,2,50
47,0,1092.0,2,250
48,1,14473.0,2,50
49,1,14561.0,0,50
50,1,1019.0,4,500
51,1,14596.0,2,100
52,1,14540.0,4,75
53,1,1667.0,2,50
54,1,14009.0,0,10
55,1,12989.0,0,1000
56,1,9931.0,2,250
57,1,12029.0,10,50
58,1,11984.0,0,100
59,1,469.0,10,10
60,1,10934.0,4,10
61,1,10928.0,0,50
62,1,1121.0,0,10
63,1,10925.0,0,1000
64,1,10925.0,0,75
65,1,2282.0,0,50
66,1,10925.0,0,250
67,1,10925.0,0,1000
68,1,2801.0,0,1000
69,1,10924.0,0,1000
70,1,10924.0,0,250
71,1,4608.0,0,500
72,1,10924.0,0,10
73,1,10924.0,0,250
74,1,2458.0,0,500
75,1,10924.0,0,250
76,1,10924.0,0,100
77,1,7349.0,0,500
78,1,10924.0,0,10
79,1,10924.0,0,100
80,1,2814.0,0,75
81,1,10924.0,0,500
82,1,10924.0,0,500
83,1,3299.0,0,500
84,1,10924.0,0,1000
85,1,10924.0,0,10
86,1,1698.0,0,500
87,1,10924.0,0,1000
88,1,10924.0,0,500
89,1,6372.0,0,500
90,1,10924.0,0,100
91,1,10924.0,0,500
92,1,10924.0,0,250
93,1,10924.0,0,10
94,1,10924.0,0,75
95,1,1162.0,0,500
96,1,10924.0,0,250
97,1,10924.0,0,100
98,1,2650.0,0,50
99,1,10924.0,0,10
100,2,10924.0,0,500
101,2,2272.0,0,250
102,2,10924.0,0,10
103,2,10924.0,0,50
104,2,4410.0,0,500
105,2,10924.0,0,250
106,2,10924.0,0,75
107,2,7841.0,0,250
108,2,10924.0,0,75
109,2,10924.0,0,1000
110,2,5265.0,0,250
111,2,10924.0,0,10
112,2,10924.0,0,100
113,2,7651.0,0,250
114,2,10924.0,0,1000
115,2,10924.0,0,500
116,2,5244.0,0,1000
117,2,10924.0,0,100
118,2,10924.0,0,50
119,2,3715.0,0,100
120,2,10924.0,0,500
121,2,10924.0,0,75
122,2,3226.0,0,10
123,2,10924.0,0,1000
124,2,10724.0,0,500
125,2,6538.0,2,500
126,2,10259.0,0,10
127,2,9794.0,0,1000
128,2,9749.0,0,75
129,2,9254.0,0,250
130,2,9224.0,0,250
131,2,2826.0,0,250
132,2,8639.0,0,50
133,2,8549.0,0,50
134,2,4624.0,0,1000
135,2,8264.0,0,500
136,2,8114.0,0,100
137,2,4811.0,0,250
138,2,7694.0,0,100
139,2,7619.0,0,75
140,2,6790.0,0,75
141,2,6046.0,0,10
142,2,6314.0,0,1000
143,2,5804.0,0,75
144,2,5789.0,4,50
145,2,5789.0,0,50
146,2,5676.0,0,75
147,2,5646.0,0,1000
148,2,5016.0,0,75
149,2,4746.0,0,1000
150,2,4551.0,0,1000
151,2,3921.0,0,100
152,2,3831.0,0,500
153,2,3561.0,0,75
154,2,3276.0,0,250
155,3,3261.0,0,250
156,3,3081.0,0,50
157,3,2706.0,0,100
158,3,456.0,0,1000
159,3,396.0,0,100
160,58118,699.0,10,500
161,58118,14451.0,10,100
162,58118,14536.0,10,1000
163,58118,4400.0,10,10
164,58118,14450.0,10,50
165,58118,14507.0,10,1000
166,58118,5546.0,10,50
167,58118,14444.0,10,250
168,58118,14422.0,10,1000
169,58118,359.0,10,100
170,58118,6108.0,10,75
171,58118,10757.0,10,100
172,58118,837.0,10,1000
173,58119,14455.0,10,75
174,58119,12256.0,10,1000
175,58119,1373.0,10,1000
176,58119,12975.0,10,50
177,58119,10789.0,2,100
178,58119,1093.0,10,250
179,58119,14448.0,10,75
180,58119,14591.0,2,100
181,58119,2115.0,2,50
182,58119,14417.0,10,50
183,58119,11070.0,10,1000
184,58119,2039.0,2,50
185,58119,14458.0,0,50
186,58119,14601.0,0,500
187,58119,5304.0,0,250
188,58119,14663.0,0,100
189,58119,14447.0,2,10
190,58119,2555.0,0,50
191,58119,14451.0,0,100
192,58119,14453.0,2,500
193,58119,2254.0,2,75
194,58119,14458.0,0,100
195,58119,14451.0,0,75
196,58119,1866.0,0,100
197,58119,14431.0,0,1000
198,58119,14432.0,2,1000
199,58119,3368.0,0,50
200,58119,14664.0,0,1000
201,58119,14431.0,2,10
202,58119,14438.0,2,10
203,58119,14431.0,0,50
204,58119,14481.0,0,1000
205,58119,873.0,0,1000
206,58119,14435.0,2,10
207,58119,14483.0,0,75
208,58119,1157.0,2,250
209,58119,14430.0,0,1000
210,58119,14435.0,0,10
211,58119,2334.0,2,50
212,58119,14515.0,0,75
213,58119,14429.0,0,500
214,58119,3638.0,0,500
215,58119,14489.0,2,10
216,58119,14430.0,0,50
217,58119,4753.0,0,1000
218,58119,14460.0,2,500
219,58119,14433.0,0,75
220,58119,2461.0,2,75
221,58119,14518.0,0,500
222,58119,14587.0,0,100
223,58119,7354.0,2,1000
224,58120,14429.0,0,500
225,58120,14431.0,0,1000
226,58120,2929.0,2,1000
227,58120,14430.0,0,500
228,58120,14643.0,0,500
229,58120,3227.0,2,50
230,58120,14431.0,0,250
231,58120,14558.0,0,50
232,58120,1601.0,2,75
233,58120,14630.0,0,1000
234,58120,14451.0,0,500
235,58120,6588.0,0,250
236,58120,14507.0,2,500
237,58120,14506.0,0,1000
238,58120,14438.0,2,50
239,58120,907572.0,0,75
240,58120,907572.0,0,250
241,58120,907572.0,0,75
242,58120,907572.0,0,1000
243,58120,907572.0,0,500
244,58120,907572.0,0,1000
245,58120,907572.0,0,250
246,58120,907572.0,0,1000
247,58120,1197.0,2,75
248,58120,14425.0,4,500
249,58120,14605.0,2,1000
250,58120,4480.0,2,75
251,58120,14422.0,2,50
252,58120,14680.0,0,1000
253,58120,3967.0,2,1000
254,58120,14444.0,2,1000
255,58120,14444.0,2,500
256,58120,5238.0,2,250
257,58120,14590.0,0,50
258,58120,14502.0,0,1000
259,58120,7743.0,2,50
260,58120,14470.0,0,75
261,58120,14542.0,0,1000
262,58120,5398.0,2,10
263,58120,14598.0,0,1000
264,58120,12755.0,0,500
265,58120,5556.0,2,10
266,58120,14454.0,0,500
267,58120,14547.0,0,50
268,58120,3269.0,2,1000
269,58120,14523.0,0,100
270,58120,14406.0,0,500
271,58120,11583.0,2,1000
272,58120,14416.0,4,50
273,58120,14433.0,0,250
274,58120,14466.0,2,100
275,58120,14451.0,0,10
276,58120,14431.0,0,10
277,58121,2818.0,2,100
278,58121,14449.0,0,100
279,58121,14458.0,0,10
280,58121,3971.0,2,50
281,58121,14406.0,2,10
282,58121,14405.0,2,10
283,58121,4321.0,2,75
284,58121,14403.0,2,10
285,58121,14432.0,2,75
286,58121,3063.0,2,50
287,58121,4428.0,2,250
288,58121,14407.0,2,250
289,58121,5032.0,0,50
290,58121,14433.0,2,1000
291,58121,14429.0,2,1000
292,58121,3719.0,2,1000
293,58121,14430.0,0,50
294,58121,14431.0,0,250
295,58121,7093.0,0,50
296,58121,14428.0,2,10
297,58121,14433.0,0,1000
298,58121,5673.0,0,10
299,58121,14429.0,0,250
300,58121,14432.0,2,10
301,58121,8063.0,2,250
302,58121,14430.0,0,500
303,58121,14432.0,2,100
