job_id,arrival_time,burst_time,priority,mem_util
0,0,1.0,10,1000
1,0,1.0,10,500
2,0,1.0,10,10
3,0,1.0,10,500
4,0,1.0,10,1000
5,0,1.0,10,100
6,0,1.0,10,1000
7,0,1.0,10,75
8,0,1.0,10,250
9,0,1.0,10,250
10,0,1.0,10,1000
11,0,1.0,10,75
12,0,1.0,0,500
13,0,1.0,0,50
14,0,1.0,0,1000
15,0,1.0,0,10
16,0,1.0,0,10
17,0,1.0,0,100
18,0,1.0,0,1000
19,0,1.0,0,10
20,1,1.0,0,1000
21,1,1.0,0,500
22,1,1.0,0,100
23,1,1.0,0,1000
24,1,1.0,0,10
25,1,1.0,0,500
26,1,1.0,0,250
27,1,1.0,0,10
28,1,1.0,0,500
29,1,1.0,0,500
30,1,1.0,0,10
31,1,1.0,0,50
32,1,1.0,0,10
33,1,1.0,0,100
34,1,1.0,0,250
35,1,1.0,0,75
36,1,1.0,0,250
37,1,1.0,0,1000
38,1,1.0,0,1000
39,1,1.0,0,50
40,1,1.0,0,250
41,1,1.0,0,10
42,1,1.0,0,10
43,1,1.0,0,500
44,1,1.0,0,10
45,1,1.0,0,10
46,1,1.0,0,100
47,1,1.0,0,75
48,1,1.0,0,75
49,1,1.0,0,500
50,1,1.0,0,250
51,1,1.0,0,100
52,1,1.0,0,50
53,1,1.0,0,500
54,1,1.0,0,1000
55,1,1.0,0,75
56,1,1.0,0,250
57,1,1.0,0,500
58,1,1.0,0,500
59,1,1.0,0,250
60,1,1.0,0,75
61,1,1.0,0,250
62,2,1.0,0,10
63,2,1.0,0,100
64,2,1.0,0,75
65,2,1.0,0,1000
66,2,1.0,0,75
67,2,1.0,0,100
68,2,1.0,0,50
69,2,1.0,0,100
70,2,1.0,0,75
71,2,1.0,0,100
72,6356,1229.0,4,500
73,6356,1228.0,4,10
74,6356,1229.0,4,250
75,6356,1228.0,4,250
76,6356,1228.0,4,500
77,6356,1229.0,4,75
78,6356,1228.0,4,75
79,6356,1229.0,4,500
80,6356,1228.0,2,250
81,6356,1228.0,2,10
82,6356,1228.0,4,250
83,6356,1228.0,0,10
84,7623,2573.0,4,500
85,7623,3005.0,4,1000
86,7623,1601.0,4,50
87,7623,863.0,4,100
88,7623,1465.0,4,1000
89,7623,836.0,4,75
90,7830,3404.0,4,250
91,7830,2354.0,4,100
92,7830,1431.0,4,250
93,7830,836.0,4,10
94,7830,1073.0,2,75
95,7830,902.0,4,10
96,7830,6545.0,2,10
97,7830,4577.0,2,500
98,7830,3485.0,2,100
99,7830,1934.0,2,10
100,7830,778.0,2,250
101,7830,61.0,2,250
102,7830,9094.0,2,1000
103,7830,6589.0,2,100
104,7830,3592.0,2,75
105,7830,1625.0,2,10
106,7830,271.0,2,10
107,7830,503.0,2,1000
108,7830,9845.0,2,500
109,7830,6289.0,2,250
110,7830,6235.0,2,50
111,7830,862.0,2,250
112,7830,392.0,2,1000
113,7830,74.0,2,1000
114,7830,20737.0,2,75
115,7830,8567.0,2,10
116,7830,5632.0,2,250
117,7830,3039.0,2,100
118,7830,355.0,2,50
119,7830,80.0,2,75
120,7830,16381.0,2,100
121,7830,15681.0,2,1000
122,7830,10069.0,2,500
123,7830,3943.0,2,75
124,7830,932.0,2,1000
125,7830,433.0,2,1000
126,7830,17420.0,2,250
127,7830,24211.0,2,1000
128,7831,8880.0,2,500
129,7831,3462.0,2,250
130,7831,458.0,2,500
131,7831,425.0,2,500
132,7831,36440.0,2,250
133,7831,18047.0,2,50
134,7831,10398.0,2,100
135,7831,3631.0,2,50
136,7831,772.0,2,10
137,7831,329.0,2,75
138,7831,23050.0,2,100
139,7831,20677.0,2,1000
140,7831,14502.0,2,10
141,7831,3272.0,2,75
142,7831,476.0,2,100
143,7831,400.0,2,1000
144,7831,27717.0,2,250
145,7831,15037.0,2,1000
146,7831,8542.0,2,250
147,7831,3923.0,2,100
148,7831,724.0,2,50
149,7831,373.0,2,10
150,7831,40023.0,2,10
151,7831,23826.0,2,500
152,7831,12606.0,2,1000
153,7831,3318.0,2,100
154,7831,849.0,2,100
155,7831,354.0,2,100
