job_id,arrival_time,burst_time,priority,mem_util
0,0,1.0,10,100
1,0,1.0,10,250
2,0,1.0,10,10
3,0,1.0,2,10
4,0,1.0,10,100
5,0,1.0,10,100
6,0,15.0,2,100
7,0,11.0,2,50
8,1,9.0,2,10
9,1,7.0,10,50
10,1,9.0,10,250
11,1,10.0,10,250
12,1,15.0,10,50
13,1,12.0,10,1000
14,1,9.0,10,1000
15,1,9.0,10,250
16,1,8.0,10,100
17,1,12.0,10,75
18,1,48.0,10,75
19,1,40.0,10,1000
20,1,30.0,10,1000
21,1,30.0,10,250
22,1,28.0,10,500
23,1,32.0,10,75
24,1,119.0,10,50
25,1,110.0,10,500
26,1,62.0,10,10
27,1,56.0,10,250
28,1,47.0,0,500
29,1,65.0,10,50
30,1,1024.0,10,1000
31,1,915.0,10,1000
32,1,451.0,2,75
33,1,612.0,10,1000
34,1,556.0,0,100
35,1,1344.0,0,50
36,1,10.0,10,1000
37,1,10.0,0,75
38,1,4.0,10,50
39,1,4.0,0,100
40,1,4.0,10,1000
41,1,5.0,10,250
42,1,667.0,10,10
43,1,354.0,0,1000
44,1,157.0,10,10
45,1,124.0,10,100
46,1,112.0,10,100
47,1,155.0,2,50
48,1,999.0,10,50
49,1,1088.0,10,75
50,1,392.0,10,50
51,2,601.0,10,500
52,2,576.0,10,1000
53,2,919.0,10,100
54,2,746.0,0,50
55,2,339.0,10,100
56,2,215.0,10,50
57,2,223.0,10,100
58,2,212.0,10,10
59,2,377.0,10,250
60,2,2874.0,10,500
61,2,2683.0,10,100
62,2,1683.0,10,500
63,2,1246.0,0,50
64,2,1320.0,10,75
65,2,2805.0,10,500
66,2,13015.0,10,1000
67,2,6262.0,10,1000
68,2,2106.0,10,1000
69,2,1830.0,0,1000
70,2,1674.0,0,100
71,2,5293.0,0,1000
72,2,250449.0,0,100
73,2,205079.0,10,10
74,2,80682.0,10,50
75,2,57000.0,10,10
76,2,29211.0,10,50
77,2,145818.0,10,75
78,2,38061.0,10,10
79,2,250134.0,0,50
80,2,77285.0,10,75
81,2,70852.0,0,250
82,2,55559.0,0,50
83,2,140973.0,2,100
84,2,22981.0,10,500
85,2,38782.0,10,50
86,2,249759.0,0,500
87,2,166469.0,10,10
88,2,310.0,10,75
89,2,249594.0,0,75
90,2,845.0,0,75
91,2,832.0,10,1000
92,2,818.0,0,250
93,2,774.0,0,100
94,2,430.0,0,1000
95,2,312.0,0,50
96,16512,13.0,10,10
97,16513,234200.0,0,1000
98,16513,234204.0,4,500
99,16513,31750.0,10,10
100,16513,86708.0,10,500
101,16513,234200.0,2,10
102,16513,234204.0,0,50
103,16513,234201.0,0,250
104,16513,234201.0,4,75
105,16513,234204.0,0,50
106,16513,234201.0,2,10
107,16513,234201.0,2,10
108,16513,234204.0,0,1000
109,16513,234204.0,0,500
110,16513,234204.0,0,500
