job_id,arrival_time,burst_time,priority,mem_util
0,0,66318.0,10,250
1,2,24721.0,10,100
2,5,55065.0,10,50
3,7,31955.0,10,250
4,8,31006.0,10,250
5,10,16452.0,10,500
6,13,12934.0,10,250
7,15,12217.0,10,250
8,17,9550.0,10,100
9,3444,53.0,2,500
10,3444,1.0,10,10
11,3444,1.0,0,50
12,3444,1.0,0,50
13,3444,1.0,0,1000
14,3444,1.0,10,500
15,3445,1.0,10,250
16,3445,1.0,10,500
17,3445,1.0,10,250
18,3445,1.0,10,100
19,3445,1.0,10,1000
20,3445,1.0,10,1000
21,3445,53.0,0,10
22,3445,1.0,10,50
23,3445,1.0,10,250
24,3445,53.0,0,1000
25,3445,1.0,10,100
26,3445,1.0,10,250
27,3445,1.0,10,500
28,3445,1.0,10,50
29,3445,1.0,10,75
30,3445,1.0,10,250
31,3445,1.0,10,250
32,3445,1.0,10,250
33,3445,1.0,10,75
34,3445,1.0,10,1000
35,3445,1.0,0,1000
36,3445,54.0,4,75
37,3445,1.0,10,500
38,3445,52.0,4,10
39,3445,52.0,0,50
40,3445,52.0,0,50
41,3446,1.0,10,1000
42,3446,1.0,10,1000
43,3446,1.0,10,100
44,3446,1.0,10,50
45,3446,1.0,10,1000
46,3446,1.0,10,250
47,3446,52.0,0,1000
48,3446,38.0,0,250
49,3446,1.0,0,10
50,3446,1.0,0,75
51,3446,38.0,0,75
52,3446,38.0,0,10
53,3446,38.0,0,100
54,3447,38.0,0,500
55,3447,37.0,0,50
56,3447,37.0,0,250
57,3447,23.0,0,250
58,3447,23.0,0,100
59,3448,23.0,0,10
60,3448,23.0,0,250
61,3448,23.0,0,500
62,3448,1.0,0,75
63,3448,1.0,0,250
64,3448,23.0,0,75
65,3449,1.0,0,50
66,3449,1.0,0,50
67,3449,8.0,0,75
68,3449,8.0,0,10
69,3449,8.0,0,100
70,3449,8.0,0,250
71,3576,1.0,10,250
72,3576,1.0,10,1000
73,3576,5.0,10,1000
74,3577,7.0,10,500
75,3577,16.0,10,500
76,3577,1.0,0,75
77,3577,15.0,10,10
78,3577,17.0,10,75
79,3577,18.0,10,75
80,3577,15.0,2,50
81,3577,18.0,10,10
82,3577,3.0,4,500
83,3577,4.0,10,500
84,3577,15.0,10,100
85,3577,22.0,0,500
86,3577,22.0,0,500
87,3577,22.0,0,50
88,3577,22.0,0,50
89,3577,22.0,0,10
90,3577,22.0,0,50
91,3578,21.0,0,1000
92,3578,21.0,0,10
93,3578,21.0,0,75
94,3578,21.0,0,500
95,3578,21.0,0,75
96,3578,21.0,0,1000
97,3578,8.0,0,250
98,3578,8.0,0,500
99,3578,7.0,0,75
100,3578,7.0,0,1000
101,3578,7.0,0,1000
102,3626,1.0,2,100
103,3626,6.0,10,75
104,3626,5.0,10,250
105,3626,17.0,10,10
106,3626,15.0,10,75
107,3626,16.0,10,75
108,3626,17.0,10,250
109,3626,15.0,10,50
110,3626,19.0,10,1000
111,3626,3.0,2,250
112,3626,4.0,2,10
113,3626,15.0,2,500
114,3626,29.0,2,10
115,3626,42.0,0,100
116,3626,80.0,10,75
117,3626,25.0,2,500
118,3626,71.0,0,1000
119,3626,742.0,10,100
120,3626,1462.0,10,75
121,3626,17237.0,2,500
122,3626,35176.0,2,50
123,3627,60754.0,10,75
124,3627,362763.0,0,1000
125,3627,242099.0,0,100
126,3627,362763.0,0,75
127,3627,362763.0,0,100
128,3627,36751.0,0,500
129,3627,362763.0,0,250
130,3627,362763.0,0,50
