job_id,machine_num,start_time,finish_time
0,105,12076.136734896381,628871.1222095186
1,59,72691.9286302451,667177.3387340966
2,19,155324.95821905145,687293.3166057375
3,80,356750.6233818105,742040.7187504413
4,120,181313.42726733402,762801.7715672895
5,90,404618.1410561816,594501.3389852559
6,84,2736.8626621878666,500791.14152697165
7,92,210603.8957748655,596898.4124465921
8,40,3226.2038595380905,790529.8561134082
9,104,464568.19682405004,575272.0768482026
10,38,273997.3512718648,752675.7327175061
11,107,307815.1035704732,998736.5704586102
12,55,319642.7040608029,980750.2710912426
13,104,193345.46065835285,975877.7469551305
14,18,436334.0015095176,613854.3103705047
15,54,358908.8938294855,872031.6875666516
16,73,125589.77149413842,524842.7520529587
17,83,198731.9716715501,545924.2298191225
18,69,154657.99201421242,768421.2106400235
19,44,349000.04932619754,930267.681636535
20,65,398422.8006940375,570383.5682023262
21,107,4185.483704114312,876401.597399993
22,83,454933.7511576689,519829.5854533995
23,50,363732.2322236351,757089.7409310795
24,62,166537.07098248583,762771.5496530712
25,61,319542.0468959539,838603.2504488154
26,70,226337.46670454956,888468.5749503488
27,13,465720.5928675464,886536.7884043748
28,77,351812.48066657485,602185.6495122766
29,105,297554.07581481227,770701.5144600987
30,103,489471.74679167964,714599.6293298763
31,68,38354.97459998066,792639.8263884074
32,31,476830.9882352835,614418.3900392555
33,119,422255.22235484014,754498.2708052045
34,88,268237.98420339084,860124.3903489346
35,108,304829.1834488896,688583.1260088685
36,6,368155.77990624995,627349.8631337371
37,81,176010.77751197258,586977.406755563
38,62,241240.35965950464,583682.5123273394
39,54,133808.7645869765,991786.5284069509
40,106,415909.51350880164,754778.8023387433
41,84,287934.44345196703,560931.7189920212
42,110,300753.15910934604,887199.8421742888
43,74,9997.628581335572,536951.2764700186
44,57,157264.73315647998,518696.6232374088
45,34,79422.6622515538,664594.2246610012
46,76,92514.36540249619,723020.2359532245
47,18,459202.01631577994,609371.9948107894
48,81,283024.4384580056,850084.5415850119
49,0,229892.48346755374,841879.8497548493
50,84,306633.5092738705,877533.541089417
51,100,211881.29035812552,566050.454541315
52,63,408206.82964363106,906705.6867272786
53,44,395449.27518339024,771144.1962150678
54,34,393556.8591549364,956564.2564092346
55,44,55918.56924612426,919578.1050022859
56,85,139514.40417807948,745877.1361620558
57,10,242113.94927868573,901598.738231878
58,44,160711.02916569362,593035.7414196886
59,81,496038.0916655453,912993.4442330296
60,118,108287.91554985612,741893.4197085667
61,70,228900.0128952778,947948.5416534209
62,74,486278.52948611794,661118.3942142734
63,36,70772.49321794583,516735.28776531486
64,31,275609.9932026105,864463.093484601
65,3,385506.22533005907,684207.795958196
66,57,491690.62106475263,882811.0646004863
67,93,400631.78211186064,608918.3827200477
68,57,101640.14899867807,974107.2930052818
69,13,69671.46521761209,763960.0882522466
70,28,441239.57056536386,584128.3065539851
71,107,383548.27421351324,668505.2174524036
72,48,320706.93372043077,624701.1853953791
73,66,35249.99466160023,613578.9421777305
74,20,352454.8790204864,863342.622092077
75,6,443395.24067636626,531443.6718815863
76,110,403063.82468727516,729557.9448517658
77,114,104634.54984495163,864953.6199279864
78,53,103617.36642507547,597940.478157356
79,52,411960.7052023398,758802.7988097373
80,54,187770.33530727605,502069.07661385695
81,87,462265.7169578322,518599.7407802947
82,68,58605.74493581705,777623.2741451983
83,105,137375.67185528943,974054.4602601326
84,19,495850.44041931746,669095.5492550938
85,10,307995.2199330543,632488.6275909643
86,74,223312.92842575622,561370.2068447137
87,100,385758.18982605083,523767.79646114196
88,117,233080.5078535318,687603.6535891235
89,66,270183.3091178765,720637.5259040304
90,100,160947.65138305962,936630.3359910786
91,113,326597.9390253536,957832.4706996728
92,48,202637.98157653146,824439.3605289552
93,77,446188.7566559614,711003.5533124376
94,4,91362.40083110197,818639.3751595824
95,59,427415.3416719025,887582.8938567927
96,67,244492.3410747658,760835.3878446184
97,56,251795.81375463915,724612.8368487835
98,70,495284.9243247996,629973.6066689161
99,79,343669.63882990787,852231.6054572441
100,111,109525.91044385862,737897.8630249192
101,102,331326.2113320754,673515.2233887454
102,114,267827.06467339164,849998.9990547927
103,104,376952.71391485224,581917.5387358051
104,37,428375.11327443883,837457.3182533663
105,10,357393.33349564904,838771.4260514118
106,27,222413.50870990194,821796.5757483426
107,109,269541.45977329876,757460.0507438513
108,84,470383.3508920032,534417.2878609446
109,49,9990.1159973817,959445.1295301728
110,122,181224.8301672072,913059.8730147409
111,68,422889.17071130674,835445.7836907103
112,5,405338.18057480996,686791.9013120468
113,2,46993.4649883263,776516.4023480027
114,111,92034.93342716817,614981.971904959
115,7,64909.134918126445,863832.5597488054
116,88,17707.199103580595,587072.367117204
117,29,18110.465834590526,523333.61905466963
118,79,264833.00187688036,820797.2897879761
119,48,481128.48372639663,955779.0353956649
120,36,482405.73768267676,727130.8916341233
121,84,196630.44239702186,631111.8929580408
122,43,384922.7446410836,883811.8196860952
123,97,449462.5370170399,751123.3763570761
124,1,372059.276316577,818702.651047054
125,48,130610.05325003933,625737.2047855734
126,99,360528.6922624628,948977.3996219204
127,48,316941.1714015766,781676.477743648
128,6,263331.5211452129,568408.2439434907
129,8,190341.26594119327,611183.5780943403
130,10,32432.224943767018,952638.1385417902
131,34,477959.86817833985,955303.1697384405
132,90,344631.0822300365,559630.336740566
133,73,471949.23367673403,595140.607828631
134,52,388104.75870608207,760323.8274504435
135,53,213015.33588851578,696761.023314647
136,41,72320.05544413139,658749.0230401157
137,82,172626.86645561975,566406.6665979056
138,16,111304.87310377152,583212.596124886
139,98,29443.211270442305,693043.6063463737
140,21,4375.893581665846,833659.4143054867
141,68,17524.736442133813,611296.1509034734
142,65,8332.606512850338,946343.8138792499
143,37,131327.45016540127,640711.7535972856
144,108,79106.03271170819,625606.7355389423
145,87,36838.19381984377,952659.6538754522
146,39,176485.79289655847,877218.2549073086
147,111,39517.17812923683,765316.1360587792
148,15,309755.2735589281,737462.0941990719
149,21,396505.08714492974,885250.647022607
150,58,169916.89092978556,832293.5952017175
151,3,218548.9458602013,570134.7795639472
152,18,32390.242163605253,743949.9262584292
153,50,289998.52898644446,862546.6781779743
154,62,257724.979579477,893515.7928700559
155,117,196512.44687222474,956476.5316673196
156,94,336498.42215054383,899085.4291419699
157,40,53922.36731764355,819157.378889017
158,64,371822.96983149403,948539.1366396798
159,7,440933.2999960501,840950.5285433528
160,107,195417.41033635146,576839.9644448821
161,54,460895.613848589,792721.1761533276
162,57,213339.45226226313,624729.341376173
163,37,64545.51353742416,702486.6307300861
164,74,438394.7692944239,866702.8582051048
165,75,321132.90525467886,623606.1248518265
166,80,174617.0874189984,913502.3587466045
167,108,262196.1957478916,651527.1346451138
168,90,59001.88501542303,910504.851116437
169,75,159840.28988523307,981748.1357912954
170,18,199857.0371311571,531311.7132996621
171,51,28361.039296400657,799688.3393833188
172,42,454211.9662038263,630282.6700327067
173,110,410119.0333953709,841469.7950576934
174,119,492795.47316974093,881606.6299651937
175,103,188034.9150567063,560793.993316155
176,79,109481.25197621595,729075.2006697685
177,30,80700.59289474535,762211.4220155834
178,82,253112.6108845284,905400.4737805666
179,23,116565.2023488497,597000.3175943331
180,23,109376.8833959522,620599.7222183922
181,65,22633.175258074123,742933.9291830615
182,64,401061.5663117572,584796.4295164228
183,18,135961.2422481894,585175.0330279619
184,15,170290.55798620664,932096.6889287606
185,103,166020.38384408603,782958.3313068722
186,61,83949.73465044465,969904.3940226871
187,70,70842.15242615172,745519.5276090526
188,24,224589.09505440417,512642.622418703
189,118,25143.520838467215,528723.6891546294
190,56,118281.60051841174,873976.284917913
191,17,119895.65866438595,823892.759165691
192,99,72238.15275678209,922198.4242992619
193,36,60708.523702338476,755376.115973213
194,33,401619.6779733819,825584.6250277206
195,73,243303.25711233265,944859.2323922243
196,53,233535.44961859836,731872.0026636489
197,110,331353.9293844195,942994.2826037966
198,63,141709.8733018794,899782.6220916181
199,83,12578.406319895152,794689.7230178169
