job_id,machine_num,start_time,finish_time
0,83,275182.5382319531,943652.0748665938
1,119,387060.6412797844,798728.5254657539
2,48,56334.23096520851,655971.1011725941
3,22,314756.1943397474,815791.114347152
4,110,98410.73240105208,978010.2767343369
5,114,115713.26359040296,824780.7190722881
6,19,238417.49335652756,846385.1613593297
7,57,71666.56343923655,791528.1110521597
8,69,28186.815374501184,950960.2595270649
9,105,475924.22588481806,835459.221506698
10,23,263461.2144537474,832918.1336021274
11,109,307122.65957288,670335.0501294055
12,112,297840.0001921929,854845.9466724022
13,33,201726.2744277631,525019.2794110588
14,96,433556.3754165565,799212.3520908986
15,82,411111.52979749895,528492.3153650087
16,66,378087.809805406,882361.3596575491
17,14,8748.013953950973,967263.7662930324
18,67,86623.59379307432,867667.608144688
19,116,442188.2179448235,787242.2161726507
20,48,417415.9809193502,954702.8824719586
21,3,329405.6839440211,959236.6470461029
22,50,147831.86117363034,676764.7695879629
23,7,85991.55370882533,904622.50584221
24,90,198687.55601223197,725040.850455754
25,98,218113.3182368628,802876.5706362156
26,34,144875.34978685778,742530.9966595893
27,93,335172.4326834192,948181.176413504
28,56,88925.32012860682,893082.9300989951
29,122,117748.78989050169,925145.141530638
30,92,248563.98149372987,848581.5898991048
31,73,363197.3592861781,829938.4807336975
32,48,107514.37356753957,582167.9495074032
33,66,354779.9020602429,980580.6325662181
34,112,174396.16688317683,653614.6122171313
35,118,403826.1843797312,766175.760220488
36,4,403488.0967323181,652047.8194869426
37,2,367022.9347618396,908052.8912072382
38,26,10951.501952310982,860531.0641263035
39,58,374353.068603924,511989.4882285147
40,14,151479.1129479699,992170.665876282
41,39,272862.3514878199,688323.7149585128
42,5,71409.22343960426,861036.4387885048
43,12,191174.84727410506,575429.495636807
44,58,378274.5758535119,535533.4613563039
45,86,403005.35705928085,511121.900566175
46,121,64201.3158046193,699882.965349188
47,80,388902.5180415248,741882.9880406393
48,15,4311.217883921581,624575.3114273251
49,40,479434.5748267574,959467.9354952308
50,121,135723.02065062086,991437.8615572853
51,72,247106.07834126867,686882.1949025798
52,41,447961.49408839917,899240.748475366
53,16,299063.1882720008,939601.1265382662
54,23,74133.83403710827,937828.8415183828
55,67,55093.9886539597,653079.6665423238
56,92,408325.03273951705,940890.1726481842
57,42,251462.99046458615,614120.724434734
58,22,11322.650029358561,662941.613536811
59,25,4696.912034355627,510833.9365937564
60,89,282007.026307331,919554.9023892721
61,56,294754.8038390873,624356.8698689264
62,97,377068.08232535014,878791.2169654383
63,52,136842.13531851303,782661.0708566412
64,118,405772.74477419216,877523.8800502862
65,105,227140.35987428844,533973.7041880378
66,84,86402.90627735741,717842.568258254
67,116,261870.40970208985,916192.345279061
68,58,403283.2369179387,851676.0885985591
69,77,176784.88633364288,625388.4071402929
70,2,318746.1623345269,585775.0600207017
71,46,25232.076068418486,583841.4002631312
72,87,402633.49757554126,711370.0021813209
73,100,261554.43518356452,859401.6969532107
74,37,292598.9189507058,547480.0544073748
75,33,56023.82235427472,827687.2606683037
76,17,284215.3054629727,939310.4340742317
77,75,120277.74251779505,824266.9854388883
78,76,58332.737526025245,790716.587475281
79,24,67634.89511623488,949014.62417543
80,31,39341.63854778544,571933.5846033163
81,120,466865.2084515075,653508.568936844
82,94,12707.889378171578,641637.8337595735
83,46,327650.86355777516,869092.9282973369
84,44,257544.22525879234,628140.9072603044
85,15,440765.1204034343,578155.1645464713
86,97,35441.15956897498,840100.9774502019
87,51,228682.16426310455,728387.4881121902
88,76,158459.8288554265,692803.5518602127
89,92,191241.33541932708,632826.9978673763
90,104,386394.4178296467,663332.9348270267
91,50,276161.4343792161,647595.2308841641
92,117,393614.4044640388,909026.4922256779
93,82,363603.40963481535,574403.1738782283
94,24,159199.034543343,860360.2618246013
95,49,310111.848769221,747501.5318564272
96,75,422317.2060852053,820746.8270863731
97,64,334701.5454722094,528956.0804074373
98,5,19571.815430151575,874419.5366841262
99,62,444623.4636346435,754109.1102596616
100,73,478316.42835670523,516484.711507889
101,120,226267.17768093335,808505.979650096
102,65,402098.7147356088,650057.8444528673
103,115,114600.37248223987,552119.8816931626
104,57,10961.540964757321,853008.0264935497
105,24,473170.804552561,992594.1819017696
106,57,135446.94805638463,582649.9740029748
107,55,440017.6015698844,691156.5004984812
108,31,95646.19136356634,928769.4942398088
109,25,70541.07331474236,837102.6541615225
110,115,411356.8534470218,989187.6229797804
111,57,233207.08921104838,720962.2289994911
112,114,475795.8161586379,798537.2565283782
113,17,144477.8589305732,615274.0578613621
114,69,106584.40415487175,653218.3191377472
115,8,385532.55234296113,551868.4410530039
116,15,150443.6372760904,851706.4776162187
117,20,313005.0958320653,816699.4527621113
118,39,120365.20465283567,527469.095429263
119,81,32774.865018982135,997632.9723380622
120,83,400034.3484501015,764331.527673956
121,51,110149.02254500125,958016.4642574003
122,40,151781.60453457283,924884.1047521088
123,46,33063.298463796134,608332.7257535071
124,112,333220.3480651913,512660.6442916817
125,110,141302.65040364288,671041.5489084619
126,39,462527.90451184055,842639.773256789
