job_id,machine_num,start_time,finish_time
0,66,157845.89904022362,749443.4746203988
1,117,248830.0897995075,892907.7095508588
2,1,104517.60286990857,717177.3961692154
3,97,498222.6431585144,601811.1303427147
4,42,122080.55514787424,617976.057993546
5,1,207627.29544236526,598151.8728024692
6,28,443140.4972526408,505942.69275977457
7,96,431168.9749238122,546357.4078756471
8,69,300375.29005192366,643244.0243835109
9,84,186224.12464708582,785340.4451099061
10,89,156468.72922320926,701387.4159862675
11,93,271414.9543052924,651864.2086326198
12,97,465902.13068862294,910655.800461872
13,47,58969.77308856394,896566.6273590114
14,16,179945.8891694113,838525.0805723919
15,79,123869.00615000374,806132.3790353081
16,45,71717.6335950196,569185.5127233469
17,27,330800.2363481547,578103.4976751091
18,77,333029.9641073488,715091.3775501369
19,100,185122.3459478522,965511.9261241388
20,85,283434.8713385669,700407.8322720834
21,113,438593.90292078815,989692.8917740361
22,56,329620.4016530836,832842.4609247516
23,13,365454.4372953945,653582.3729798789
24,20,1040.716702794875,584606.2848015209
25,35,95179.82956364407,683357.6468569249
26,59,30315.535374510593,678578.7842563142
27,19,5066.155236401138,626886.0188979092
28,58,434180.61171164043,571921.6107592565
29,68,200309.73572912725,537154.9393240883
30,94,474885.5635377955,655585.0271964059
31,92,38642.87091318552,636682.3112133986
32,60,335936.38640627224,546620.0536123656
33,42,49390.024542019964,717733.3422211944
34,121,146253.76540603192,752860.6478097483
35,74,382321.08398468094,937032.1038303871
36,19,434328.5241870984,734653.1398532765
37,53,95357.26396977839,694130.4887982195
38,92,388911.00319018454,656155.7153038513
39,105,210954.30506448215,512690.51443373674
40,2,380821.4074085766,728532.8072138203
41,32,165096.86329153288,631420.969325007
42,66,240878.86217933145,934984.1517303779
43,108,62808.40428160073,572888.7367094894
44,107,147379.67442442913,655026.8169302474
45,17,307397.5760133419,696253.3894661015
46,34,415681.8202202795,524146.23464719777
47,6,338436.6767211062,934565.6637086885
48,72,184071.01200324594,806414.3903102981
