job_id,machine_num,start_time,finish_time
0,110,465916.40958869434,623326.3392170435
1,8,328050.2543092624,521210.6094351665
2,61,364380.55442516215,626452.1961998598
3,80,478900.79350968986,809726.7738922813
4,18,484324.5400348757,749763.9427957179
5,41,267185.3139732085,500250.60103448934
6,105,62566.45636283775,952833.447666357
7,109,446111.3879422133,586412.1771739228
8,115,199519.80302670403,556579.7010196216
9,93,155768.89635871982,582630.6634541668
10,102,474614.6908172347,966790.6220690561
11,89,152360.23936260646,726594.5311203494
12,100,392679.08163900475,855545.331226287
13,73,307754.5081593933,587403.0329554975
14,1,412908.1741562419,662848.0559113052
15,48,300752.2917266246,909904.0135280162
16,0,166012.1733117087,653674.6345251442
17,47,463409.19237273006,660685.9604790212
18,36,56876.166256669916,869314.4060387162
19,100,479631.15751274046,978459.4693478218
20,106,289795.01939357223,695081.736239059
21,70,252401.09322764937,863967.8526193402
22,109,266388.2637645899,545504.0653267798
23,88,410326.6112812079,594353.248096042
24,86,227495.38146148028,910636.0451328183
25,63,435857.66672129784,543563.5361165425
26,31,389511.52152832894,830844.570307086
27,61,461927.96572528424,667498.0742410866
28,70,211540.60448763578,525997.3738323239
29,116,486004.5032621559,791850.8483251383
30,58,88518.53670767523,585432.7389246988
31,62,464752.6538488871,846881.8839173908
32,46,29064.826875986328,745680.1089520757
33,78,290037.7840298114,665952.519404701
34,47,296100.9127756211,976001.9646385114
35,19,176243.05456232498,657130.559277632
36,25,179270.89691843907,907954.1291721947
37,55,308448.9638816874,902661.8783481893
38,93,356273.73580728704,514905.6602317926
39,51,227690.40504583655,503775.73329925595
40,12,489339.5245849526,667204.4390319095
41,121,24703.20927092623,681451.2494452265
42,80,399440.5250157151,603956.9934300022
43,104,461946.654523034,820832.4062645193
44,20,172140.48764562907,618307.9151568555
45,61,299682.5805578054,660952.9396617201
46,58,253055.10313226914,714493.4374777982
47,95,497719.761951173,905843.2931742229
48,119,162412.4981875706,670177.6395445168
49,46,240582.11178692628,745242.107724672
50,20,84440.71467903802,734057.5383024032
51,64,9724.230361496611,535836.7824306571
52,6,367293.8920713552,969154.3023146534
53,118,117526.63155360166,545310.019177085
54,86,422837.40577500913,700500.145145505
55,85,271904.2667396202,860240.0771379834
56,91,270367.2385635908,792586.0775257186
57,17,158329.7667791504,822032.7774387884
58,89,185764.65986089408,635558.8619806328
59,107,453726.5960596801,624029.1044373185
60,9,240513.53599785513,998885.1712198185
61,100,276500.65073064505,822143.0751288957
62,30,299803.9732970224,667031.5857718558
63,48,63496.5627128678,956195.7115630716
64,28,360753.40923326754,772299.2453305282
65,55,319243.59614198894,636487.9837345105
66,5,397977.78327779734,992241.8798526702
67,104,390067.4067163367,529254.2075358605
68,0,85356.51023513402,546033.1271161934
69,83,225824.08017006278,946082.2099203949
70,111,258481.4119223482,709673.934405095
71,107,77512.41642140877,995019.9438377393
72,1,125064.02461310223,535960.9598374605
73,33,244846.87970201045,823996.2723517239
74,66,388938.5195369986,833711.2587559607
75,86,213236.71046896503,660674.1094435893
76,79,157106.99745361044,940943.1046827785
77,11,220107.56214430078,616500.1465307063
78,30,199838.0700914272,606044.5309590388
79,70,18309.661443545898,657467.5484140482
80,10,288861.1098611113,668001.0405684838
81,111,238763.80841355727,542625.320122868
82,73,272769.56807542907,541868.8440676543
83,91,105298.06568270888,709776.1199702054
84,79,293644.6170807746,925426.3549241608
85,73,89582.58945245184,585213.6178356634
86,52,313920.24534988165,624567.4827617217
87,51,246267.65506045733,561960.060605777
88,33,116343.01177550948,782953.0650404382
89,104,151984.209161171,956027.9143753471
90,59,350719.04951455496,930008.9684398314
91,90,450976.76796330884,639338.0599559325
92,12,195475.32406578516,860938.0385129252
93,114,40828.56509201227,970502.507180163
94,56,210271.04755733212,500359.57625418936
95,38,20337.314840391806,711225.3213243821
96,80,388701.4932402032,600472.3721856817
97,17,9816.190163304705,757252.1588216192
98,9,497233.23099535174,610974.7036790291
99,119,318006.0427299077,996026.3994554016
100,107,261148.9166392595,684082.0335838817
101,95,454629.99707917636,771308.6284228951
102,15,342682.9612419777,779097.0341939982
103,122,353391.19366178545,570223.259857547
104,10,145099.48613697587,768657.9929128266
105,87,457552.9888682187,603877.5776798871
106,84,488436.07239960105,610537.7786868431
107,89,132372.42007160565,698357.810793451
108,70,65342.75632871972,646953.4728130393
109,98,102760.58252363974,591362.6370417331
110,23,222195.82272173293,929600.9279608356
111,93,382935.38462104666,860059.0155318882
112,30,345596.15418831015,981683.1142980261
113,28,370318.43066276226,679876.277906017
114,67,113132.8078710731,557557.8328829664
115,14,139560.26968396318,967224.5871319266
116,62,128900.51318765417,810882.9812127788
117,71,411820.22293767997,614427.7598678655
118,54,58792.12799868733,704769.5916635417
119,24,289879.0808255856,857454.2122303079
120,55,81872.85425769197,789852.9337346777
121,18,148513.47714234143,590279.3304984496
122,24,306680.9485712639,583624.799175892
123,107,210916.81200281627,962303.6078112512
124,84,298101.44916075666,995477.7309985823
125,23,410586.7066948875,893986.0050075655
126,61,278177.76671743277,743502.2301321751
127,54,232971.8385173573,996791.2198593633
128,56,109067.02873038537,981408.9383786304
129,83,181.04761763143574,800369.6572853794
130,104,375098.7370808509,767753.9817640382
131,38,311505.71682747174,551817.6157002365
132,41,246140.1431580394,915632.8418534349
133,85,355238.2786125876,912105.2898388848
134,71,249226.8722490032,961058.1538470576
135,6,177775.0226492233,834882.854220136
136,113,1559.8087385693127,928790.3203856809
137,97,252210.20955884032,858336.5539873354
138,35,147527.06566364548,853155.6298127039
139,12,335091.77642925724,815202.4063477523
140,2,210927.156429294,662652.5734325952
141,95,204308.10894689732,752576.9500815368
142,2,399233.16005200415,828851.3364105374
143,112,103909.99519231437,989513.713050193
144,87,377272.9308399055,688420.8040389196
145,93,220408.48012003672,816270.2331361397
146,100,209315.85350746955,824260.0049300776
147,9,276484.2188822887,986784.4632851505
148,86,376879.92545233015,563189.075530107
149,104,314428.70160696586,572836.5213825569
150,48,235795.84912205904,643543.9511478962
151,95,2695.655301344968,539492.0159736217
152,104,242178.14827026517,673375.0095721332
153,120,420031.5115992296,732476.5380702687
154,13,332487.96476527816,786738.9457949423
155,77,33214.96805281998,589680.0461040922
156,76,266113.70730198635,643687.7427613689
157,81,199868.91481544878,884740.7654345881
158,44,191470.5988517041,934645.4190304946
159,95,389043.23501421354,867279.7481807861
160,116,331405.08785768435,862297.2794224687
161,115,462375.6465476112,751627.6878205121
162,35,244423.7536878074,886840.4819791164
163,62,370541.8795790599,642258.3685072244
164,40,356550.8061344583,678767.9422896507
165,19,264609.1847861099,743729.0687225317
166,54,467045.0430595925,840848.1275727778
167,19,455278.42322789266,574388.9774232222
168,64,179189.7271222656,831185.5313789891
169,101,123163.48600871718,898701.3035682391
170,43,389674.60014661663,994218.765504433
171,87,298938.92768957285,780354.4833384485
172,77,48779.43105449206,758576.2601818929
173,22,290428.83471388003,849957.3423550266
174,11,265508.50231090246,689611.1744748581
175,113,497734.2790814054,899298.9699819724
176,90,171523.94244786366,971658.529490335
177,72,185762.8931771969,717413.978479345
178,119,249312.1472162496,791898.976966254
179,104,113021.50205629597,732174.3232230954
180,88,181666.96208397998,892943.4988104254
181,1,429272.13184848975,797589.4797795394
182,12,412049.45414358965,829824.5021480442
183,94,379867.7667804741,794359.993612542
184,84,491210.00459961855,587558.6282844127
185,69,405505.00864189345,946730.4987948665
186,106,361760.8842123312,855845.1019728936
187,85,126240.82617920396,750452.7597871936
188,35,495838.4405569781,802744.618510132
189,121,246936.53115532434,516226.74874632026
190,117,165982.7189189485,955290.7188883331
191,93,469502.0899208922,933324.1824196484
192,61,416235.31829514285,771168.7836302163
193,119,80335.90236482257,543291.5161141085
194,58,6541.772604316598,505472.95041422814
195,49,189670.56390473607,770661.4826578654
196,87,270330.23500385205,592079.0475948463
197,82,34448.66135138275,743975.2826341034
198,6,188464.0747229824,612546.7341215869
199,122,487428.7773055059,662786.8894580812
200,65,276879.6209752474,991268.9352561645
201,105,246305.80880749592,630578.3762228211
202,57,439472.84980337345,828377.2040936223
203,9,218374.56107861124,713967.0487157062
204,82,120644.71553275902,776630.4426371029
205,10,103422.8705835254,629741.4801214669
206,20,282805.6466514982,596457.594611036
207,39,277630.97460440744,616662.9103577429
208,40,282443.1360231437,748691.9084959978
209,39,150456.6125010669,937889.8274958024
210,63,395127.5568986635,721422.851028216
211,15,181365.104245989,948486.9886066073
212,30,308349.15053160285,674725.9039868091
213,101,151943.15494683868,647703.6792710996
214,11,173706.0979567918,724712.4660003883
215,65,203748.1701070074,605971.9270034027
216,64,276.14711852597117,877186.812193137
217,22,454281.4551258135,725754.5573452957
218,96,499166.1224893132,534017.5338832743
219,64,353756.870931784,587738.6698208669
220,70,328196.82369921147,617470.4805448824
221,81,321738.58703155845,915560.6760502679
222,114,412647.3774298876,823068.2107464817
223,68,414589.48772282864,927282.8850656213
224,78,362067.5872703978,882572.3644982171
225,75,255779.0042680863,685079.1462425406
226,61,179594.86986811657,962766.4970020007
227,18,293056.396088788,684133.8985210496
228,64,136515.46120391495,562817.661841249
229,113,153271.9508963335,825891.6721265656
230,106,495051.7822338792,875918.8570837856
231,69,104531.13772242195,518938.9691606328
232,11,156799.75749163533,989337.4392154171
233,77,128028.70995029458,661532.6871421733
234,73,341062.997920744,641883.8201278971
235,28,425661.1269431032,698762.0361609015
236,90,390518.3772706937,600886.2338619321
237,71,144500.90085269025,799848.1139412541
