job_id,machine_num,start_time,finish_time
0,100,127261.43825756508,633827.655125272
1,84,453728.68532142375,521822.68743656273
2,95,300506.056103615,556132.9363650031
3,119,273457.80624460796,742479.0222002259
4,45,88064.66524793477,888679.036337567
5,30,413401.0548410434,659606.8256087068
6,110,353743.19888602727,608280.5595100393
7,66,172449.8357606778,999485.6458107592
8,30,21705.52388518576,710618.5617976126
9,59,454693.1359991359,699738.7300382107
10,7,489890.8088904082,998437.3371664956
11,29,199605.00453617985,657511.2314899433
12,120,101.67806834726622,513310.88001757645
13,109,470020.6154526221,616258.008436227
14,69,335057.46180683846,683749.1822839435
15,86,329107.86785655166,749140.5315058704
16,118,462469.43242870737,743140.8060216553
17,17,301607.32361340837,819029.4516808658
18,81,132096.4008054911,850523.669033763
19,40,180911.5689997018,812006.6866260258
20,14,23536.099091265085,742829.4048086507
21,109,176081.01611939524,674752.6627974286
22,120,393514.8804395577,536200.9758786439
23,84,203368.07036290882,894592.1194687486
24,58,110588.48016559436,582705.3439530449
25,72,425434.3507883583,585413.1973356085
26,121,143264.64441508352,903959.8643838719
27,21,477492.1825116529,547605.4828179242
28,76,171766.7164109541,753154.1017851209
29,122,27411.397770237323,952852.1986559031
30,39,400934.68821078085,821017.573573834
31,8,429807.13227067207,531097.0462581005
32,29,360464.38238514774,538064.5073165667
33,56,137094.85772863505,510713.28484890796
34,122,227649.37131389545,882035.6520396392
35,7,49734.471401115756,505214.13766427134
36,91,265050.3349374621,849984.5285995826
37,37,253463.10372953335,683143.9631253837
38,0,382743.64998412406,644871.2697027833
39,90,155882.24371405612,701266.6278055684
40,100,37544.87022252928,954824.4087560547
41,47,213146.72016997432,614865.3204203023
42,85,300810.33274149173,743343.0111356701
43,72,111079.90865659695,771336.7084738757
44,42,29673.24449693587,556297.8333180194
45,116,121694.79316652953,810408.213626913
46,23,218822.22586725102,500306.214459053
47,5,234743.23294972526,932258.9895056526
48,52,41851.25563985348,942966.2772850053
49,91,375216.96715414873,525682.1680824707
50,101,69708.99817779424,653591.8207360771
51,34,424522.3772124504,718949.133894159
52,29,287855.8507151568,742398.1799944681
53,19,423094.55763332464,598580.5416280407
54,39,469888.6261131995,813192.0734802075
55,98,485020.39582860295,534896.0230972592
56,14,216856.03763267997,620070.7742740043
57,118,283714.6664680883,819776.3990533808
58,45,259953.74666924676,767202.1117709231
59,103,235720.0329754607,642285.9900544744
60,10,447613.15014094627,656754.0985545847
61,103,381025.1927050507,835749.5261871398
62,32,26042.538750868927,683318.3990708621
63,55,406844.0243516221,930756.7045248551
64,84,479676.975204579,911533.7488468742
65,26,471799.9231342212,613659.5233268173
66,53,402733.71234279836,784912.3725239745
67,95,39726.282296994934,511925.4658515093
68,82,425711.5809864449,603879.3421835288
69,6,497611.88663672784,595071.1242587293
70,100,329148.13372308423,612369.6428960718
71,33,292631.73345951404,980146.8803289293
72,120,311570.3049017661,889031.1649784166
73,1,264936.8371974687,968931.4751474459
74,80,18599.544404488464,982102.3830936821
75,58,483812.6978217463,881011.8906948809
76,9,184106.79061261093,824452.311565764
77,64,363332.64595330664,712282.6551207495
78,63,159660.62569417644,864410.5102687527
79,11,322509.9144848375,676330.0999779688
80,57,7071.040166448328,608746.920521735
81,16,86422.15381162554,635273.4903231761
82,64,161210.72907055577,786159.0799711538
83,84,243591.60261429797,635452.4183192315
84,101,299030.7835426728,947822.4235150623
85,29,416433.12266950944,517766.70230763947
86,51,295153.2308494813,997231.2927685487
87,35,249835.9421952114,555471.3145980514
88,89,333852.2273483267,558069.4883134936
89,11,167461.20557121225,703510.1781686505
90,28,273285.5586832928,797073.2067298536
91,41,281055.10436492244,994433.0882101594
92,98,202976.1352878308,708681.778895447
93,13,229613.4497833573,940352.7086423169
94,63,239416.13956776258,606747.4885882437
95,113,483937.40244885534,627642.3465119745
96,19,342702.92902386765,945459.1810092689
97,24,197454.1697630451,583487.4331215356
98,105,380402.2932501996,874898.1947772265
99,52,495192.4954156453,775443.7066519782
100,69,341311.7726048155,980893.056933403
101,84,11444.020567142388,838356.6368311241
102,40,84469.10077562724,537222.1150383677
103,59,26197.532004589408,831245.0781987781
104,22,87527.94050565043,882861.7535199812
105,19,481390.58998646383,689043.0495005467
106,97,192137.8151622215,881706.2718798744
107,50,157375.36395297962,546894.1563971463
108,73,145796.2839281365,973545.512906926
109,5,270108.4605111343,638708.8690279691
110,58,325322.71626922215,782335.602790016
111,44,164384.2292001251,522015.93587611656
112,25,483965.0001360293,626110.5077216194
113,58,314768.83200282574,661009.3839536395
114,5,408580.63622628956,914059.1338660007
115,9,169892.4918709202,650540.5415861846
116,89,416249.71928918164,975975.6807111087
117,101,175866.24863159718,712927.4942880363
118,73,42058.60632815777,930215.2233394764
119,86,468195.9737263443,563105.4779893904
120,35,386627.06541965547,815517.0457152901
