job_id,machine_num,start_time,finish_time
0,54,255089.10087284946,842514.8345073835
1,96,211797.1068809803,890815.6179374087
2,96,234808.0096366239,930482.3641796195
3,79,146887.48601820722,841963.3890413623
4,98,478999.1059003368,846689.0736844687
5,116,11857.317946088575,860317.8961907318
6,25,327875.9778768534,657427.0140113974
7,72,455737.4450699923,832408.6768303034
8,78,59105.85170294946,922827.4523414259
9,35,208780.78125823502,900055.235306182
10,116,222034.23512573724,892211.802741433
11,68,497196.5350750172,554538.0096900951
12,41,403271.03441843553,557570.476592571
13,54,100310.93311491623,865534.5803682258
14,65,473263.15966559213,622670.2225982002
15,98,346509.9660120931,830708.9790933628
16,90,37927.614685472014,504794.5286561418
17,64,137636.6320467573,670848.8048014194
18,102,389422.72658417147,632171.0221691509
19,45,180342.7877876461,515952.2501454202
20,39,307838.46068353386,801123.782866054
21,4,282904.03568914166,812011.2216282696
22,11,482268.9915408087,683534.1232253609
23,122,406022.1604157595,904548.0451937839
24,100,231250.20515245743,717527.5161330584
25,56,409830.12735700316,679442.9142464375
26,100,174125.25413448332,812894.0334461222
27,2,166896.5122167908,809338.5960708194
28,82,75178.70727155224,870420.0167055363
29,67,327077.5388085656,666532.7350314981
30,79,307213.723126797,572975.8685000497
31,57,234901.2337634082,862017.9001926492
32,11,233704.5217874248,838702.6372211308
33,96,437704.0602861411,891980.7840833376
34,82,406328.87262231397,873755.8151289511
35,63,208266.72552666243,543669.5440214308
36,91,496407.6251231745,530033.9886458191
37,17,400063.01994117367,804322.179573182
38,1,151275.24391343672,784294.0391635783
39,64,89665.06959447169,757407.547611162
40,26,467371.57392748474,750006.2576658342
41,12,387128.3759066997,952677.4684787448
42,102,278470.2635050279,597592.6026279079
43,34,484224.47255827143,797892.7208496742
44,27,104594.68807474032,746308.5864499895
45,89,405632.532934624,556348.9474152131
46,10,90297.42266604479,533568.7395983792
47,31,404146.8766193717,951883.7304249082
48,110,80396.40652451146,535830.364557879
49,22,130462.75160636556,686276.0694541166
50,11,438207.88069742586,656087.8592653904
51,100,68739.76012523136,505652.7547006025
52,75,151378.26356893269,730334.575544809
53,22,125292.05084992034,701771.1461092572
54,1,153891.16853625252,926698.7907109176
55,102,37305.626940990376,918850.9062968129
56,79,366062.20871128934,575414.2326709596
57,98,6675.590272976983,532898.0168087609
58,61,437893.5522649183,523454.0334799573
59,119,347421.7785357019,885092.7265653262
60,29,356078.20323684195,566312.5190967007
61,86,44936.32243875145,643010.3217892007
62,87,461266.82853163633,753642.9065987736
63,39,24875.512702137283,977623.7892885592
64,120,199280.8149479703,601019.1964281384
65,57,14983.263545500558,917038.504908825
66,3,81445.5587843042,541495.2149989932
67,85,467754.74172312574,948454.3189485657
68,117,46532.59800022247,877616.2354429577
69,86,122810.38995063321,755356.9300374165
70,11,13642.08790136351,615522.2575866597
71,57,413025.3420748744,945291.7695453637
72,19,286343.16606468597,863688.8587137267
73,55,483508.396779147,682941.0570996247
74,89,279051.3857736952,598925.0340354546
75,36,445538.7123749534,753088.9697042683
76,104,466016.5864790162,748939.1743418464
77,9,272976.4528159975,921599.5070517028
78,54,249560.3700687428,977370.8613081962
79,35,462772.24888393754,852083.8073962646
80,12,347327.74073508615,909439.7822634552
81,99,90450.51804605292,894916.1167684689
82,24,56625.035403638336,982897.2236957115
83,102,146671.98223502902,512476.26953427336
84,70,314108.94087753515,718451.4664031058
85,39,202227.27976401712,842880.4339515131
86,1,478913.44348139997,777529.2158384547
87,35,424757.53453063377,939845.0729085437
88,20,53170.40210200591,552790.8577810443
89,47,137260.80831021414,762530.9395340479
90,94,278830.7575872839,639101.8030209146
91,82,69310.13206896785,532829.5609765706
92,89,359071.2759206178,958722.9594712718
93,117,456801.3663083481,958944.4262222652
94,42,300962.09892779985,521289.6597228053
95,96,484644.03546347487,671447.4365345545
96,30,32494.310547729943,886459.418819104
97,6,34798.10498958885,685751.8062313653
98,27,438042.28698815295,531775.8710323474
99,120,287532.0087777894,829277.5957127908
100,64,319564.53225022106,873942.3528101803
101,97,248678.09541683632,922061.7427773598
102,71,23839.606700553075,519826.857917937
103,95,192017.05941053428,894154.1760881691
104,32,335586.6463904917,813241.9952330331
105,72,381930.025482515,721406.6079451025
106,46,90450.06493064284,541703.0300132136
107,58,496278.30921409605,858953.8297622884
108,79,286408.92814074573,958284.6826431125
109,18,479148.85497031186,815907.4871984735
110,26,569.2452067662667,645711.345464604
111,4,430010.08436012047,808736.4039265119
112,87,470022.0519424886,833803.0820836814
113,87,308714.6195577068,527334.8654748648
114,23,137438.87377734066,634850.2575102417
115,95,330004.59495525673,502859.9829125083
116,86,269243.4972915094,604190.9767310328
117,67,418563.41547531367,921145.1251868655
118,111,218757.24230741305,729618.0513287554
119,19,201960.67868160573,562898.336495378
120,55,435371.4732762954,824839.3025121378
121,30,376259.2333562528,927210.7015836198
122,114,64238.924634450355,579154.4136576479
123,84,456000.42461676925,687659.6263963656
124,109,441071.3052010808,994305.0725894135
125,105,316770.7870063577,900503.699676755
126,36,266638.2755917202,825501.6666528959
127,3,2711.076828831649,721163.8446464966
128,108,219135.86340871098,860814.2613069103
129,10,101722.3528279682,856796.5451121262
130,75,107250.09783114665,929484.1199119159
131,98,208838.60495684913,559901.3258209078
132,42,24810.114590820052,710966.0339170774
133,46,400158.7411832081,657323.4590449687
134,60,185922.11917303925,731569.641207831
135,55,28972.52819594426,658701.7511599977
136,105,378683.27062644425,958227.8511208046
137,73,214738.1968736613,663577.5637046597
