job_id,machine_num,start_time,finish_time
0,3,70419.41392140365,895308.5127446753
1,17,322505.9914922631,609361.3401556208
2,18,29477.289013656038,600774.8490700702
3,113,463572.36444766884,781386.0683095395
4,106,244928.8926562898,568388.8781100041
5,39,465278.7621268159,507550.6756968432
6,95,421897.30164781044,736977.2478001595
7,24,438199.5031625882,847474.1282680559
8,99,442990.95802399877,873756.8150678087
9,68,465182.3790587728,682203.814034196
10,36,188320.82136480877,539687.8647560134
11,49,467209.4168417298,782917.7149268856
12,80,28762.482598224782,725935.4198758389
13,85,445957.4756977213,997121.2994533773
14,24,479111.40985018364,758494.3661760165
15,40,466974.36804780347,986063.5869707944
16,108,138438.1729006369,589885.8066310347
17,9,204926.53230098035,890180.7264661413
18,55,304073.88184515305,713280.7409002234
19,32,78882.96712383913,560218.6858283993
20,117,288032.29463905265,958436.253771032
21,117,83350.847556665,507624.1850598263
22,41,190441.10548889765,638167.2661908243
23,42,219819.41588996988,672655.3164706617
24,52,482829.50938936375,930595.1444168054
25,40,334712.6086800852,814677.7649640215
26,36,155130.55009183625,982399.1771945464
27,74,178598.12392915387,662952.8489528205
28,33,406312.1482245365,595673.6273996686
29,5,90385.17269757784,800638.6645115106
30,113,287552.51932316227,737270.8150487668
31,44,356541.2009338755,924803.2425334939
32,43,395311.4563375286,971788.3589681794
33,29,276029.59456992225,743958.9924937498
34,17,264281.8635149438,580119.2806285531
35,102,78738.95844134326,745009.7487053183
36,48,162066.6828597711,853446.4036040076
37,89,348319.5017797631,929195.0037111405
38,114,202360.47827053638,931731.996335563
39,37,128273.18750481303,576969.1200909079
40,90,327225.9359005496,640491.1681012848
41,53,201407.78048362717,669281.7652493033
42,57,226832.185606043,698917.8974954018
43,116,447732.9298662222,907212.5618554768
44,6,483807.50929699745,560731.199830467
45,112,483531.82867740415,915707.0763634786
46,114,255762.6013551383,741495.2000746577
47,73,484900.3090517452,581726.5587111143
48,4,128739.62603930772,566190.3430921218
49,18,107305.87106142702,602474.4924900752
50,71,142523.5520191252,716843.3216936884
51,97,82721.05017901909,544201.294714722
52,118,209860.2863745435,636155.7830049347
53,102,156629.59597854386,616285.1448092617
54,25,346519.4000327854,524720.0534782349
55,23,370714.7945480556,554249.5963825898
56,33,392152.5839741263,996175.9603469869
57,109,406467.6268812268,657832.1552357338
58,54,286609.2207293982,625278.0120382407
59,49,387359.34372195025,835848.069583037
60,44,467484.5782829789,514012.10848995694
61,93,149423.60917993708,693135.8640482505
62,97,495674.04580270115,942427.4894213926
63,42,179489.0376364896,765891.6050009584
64,46,369043.22066148336,993889.0735098226
65,3,249513.28599758534,815926.112056287
66,69,34423.834807149775,692595.5395695142
67,117,247738.39781632856,776444.6495013491
68,74,89508.63160762929,879331.0057521949
69,45,339670.9980954403,920221.1067283747
70,76,339909.60164997994,692667.9370787914
71,9,300514.68247771077,593885.0828956913
72,55,113869.7750509089,565478.8943258049
73,43,475518.60249001294,528557.8424057531
74,72,446455.05209752795,912344.2859450241
75,63,258361.50575279887,933582.6797186767
76,110,367331.6373183946,683739.6642465179
77,79,404607.3682052048,876074.6953890347
78,4,270928.8257149614,518346.76566158945
79,35,16880.50134974084,544503.0530203775
80,89,63095.26571788748,966197.8483901864
81,116,493488.3999883131,718349.5963478591
82,28,429169.0187002899,576991.3300605569
83,97,229226.2423447859,888127.4781660065
84,75,214905.02562949975,916538.2573076335
85,77,239183.80310308028,868172.3249361427
86,117,79778.57228841956,825654.9637652184
87,89,405522.6358396896,568957.368114384
88,51,97620.04773184036,889697.5701492974
89,32,289360.2629922281,763131.2106275002
90,52,269788.21622056776,775929.7661627166
91,61,301111.909815488,840237.1339593611
92,32,406786.91912712244,721485.6487508126
93,78,442093.92259659345,943131.8393744918
94,106,193019.04644982493,680571.8527724755
95,65,294999.86780566676,612792.8877188045
96,23,259991.66355359965,599501.3857210701
97,69,14437.92643127506,730781.9719398204
98,112,410069.86031719256,628503.9747915689
99,100,27089.430590116594,574152.969113888
100,9,468365.9771985435,982782.1575379485
101,3,42288.300756303855,766702.7433763379
102,98,431677.81919081236,705082.4387890156
103,9,377585.0884242805,844715.2660890815
104,84,178296.87278173162,825448.395802832
105,64,249578.3948307247,575813.0369491844
106,28,46513.71947613447,802198.0446843293
