job_id,machine_num,start_time,finish_time
0,22,341630.07228481275,877796.1335767792
1,98,159895.52321307853,703483.7201942229
2,96,49595.65602247112,825639.4017747019
3,85,136847.82621573022,836484.5269092836
4,16,33419.35555059733,683582.9556353725
5,88,458375.7422678407,924397.8284281457
6,64,496988.30343349715,862446.0423892013
7,122,29684.12323393682,698121.9049364048
8,32,340117.66480156727,577848.1550378357
9,100,175871.74949654826,895653.4414542898
10,75,71091.84631671433,834677.5565456046
11,90,415571.3179210892,530677.1863878024
12,97,65269.87107518012,965639.4750312895
13,85,491336.3193239645,749317.607323059
14,82,240703.91806659126,565777.2720608282
15,106,422663.4405012263,516796.6162547326
16,42,68238.32855388185,977370.4375642441
17,121,66604.01945089085,870218.7721058617
18,58,180992.3675465271,752182.5262123551
19,55,64918.26582948212,602011.7075555674
20,39,55354.97462683908,552779.6187078445
21,72,5433.091833491166,536973.0253793729
22,78,17338.5852351407,669203.6216546105
23,103,320085.37691905466,631045.964103882
24,42,380202.36656125024,906542.3291141419
25,1,103436.28704842173,555627.5164769017
26,80,220800.58371069038,956684.9609989191
27,26,295651.63312096195,988864.4171172467
28,93,437650.77598100656,752420.9828846958
29,22,131399.92507873542,965744.7758005031
30,119,448716.60216849734,675448.3132881764
31,106,18346.635750052075,983745.4917695173
32,23,451917.8379689588,848255.4305547841
33,52,364254.06886154186,554246.9833927043
34,45,149944.00385016383,618789.3945364632
35,34,271376.90353582264,829993.0686200537
36,72,436950.1188842975,738457.0747810295
37,118,145766.4193004689,697729.258432062
38,81,361836.9442097284,541738.0183364408
39,46,147260.1247738904,957172.4302981364
40,55,370789.31838171894,707224.0633809452
41,17,221913.91877951237,886570.7669426006
42,87,486929.4211356039,713904.5737239604
43,104,84304.19910473785,751031.3825203521
44,58,64232.21234090909,713043.2210489872
45,9,3412.8263187963025,765531.5739097851
46,12,219116.68465809865,848313.9353969495
47,79,271111.0675492877,804576.9218968898
48,117,63431.800539396456,756318.1412700332
49,78,130464.71228828354,754028.2881188723
50,45,119469.38464507478,663749.9865599888
51,27,319578.1413199468,718243.2905858168
52,101,60301.16172144556,514058.2009722708
53,12,7189.796993966768,585154.9420334302
54,45,377839.5140911746,874668.1518345501
55,1,206325.26044860177,878434.7822114823
56,60,155404.7907429613,845295.6054389749
57,81,225752.2175177651,650662.3862934795
58,73,189218.6195518155,642089.56890356
59,105,493562.9669026817,578331.35549061
60,119,486933.83362112986,630833.7827295315
61,113,137158.76319913767,712925.4612588205
62,22,45950.39468502477,679275.9774135153
63,45,150570.37781465598,646608.8663801276
64,101,238704.16630959406,821396.2283062398
65,79,149653.91366138807,585073.3730002266
66,58,194860.24246038753,565625.2811655
67,64,206694.4738772607,596340.1596947315
68,25,394948.6226034325,966737.0177899753
69,87,147759.86540737568,870475.5979748485
70,17,270923.2188458382,846830.8158687626
71,50,106537.30086633445,788885.4683755923
72,34,279960.1199172046,627660.095941308
73,93,297996.344524641,552760.5183575861
74,86,24605.357911215207,875061.6328825353
75,85,338862.85777817917,566036.8804114001
76,30,403399.2222090175,578854.9500464676
77,8,459861.6457387342,709321.7705602844
78,112,130556.75717668675,816959.3013966414
79,49,318284.7053373325,842126.3894382482
80,58,43480.73530387558,752881.2235346972
81,26,462682.3286631385,696330.685033199
82,79,66034.39812681811,739002.8976321433
83,63,290811.67320208997,522281.46211839624
84,105,280264.5987303842,701221.3122258912
85,51,387338.21931852127,615958.3192896695
86,86,240616.46856321834,570536.9864218358
87,70,494473.88680490514,681269.7088526846
88,3,445535.0125402154,532259.7893329727
89,78,27261.11726737407,795903.0162464117
90,0,341601.3875014134,587963.6570617411
91,23,337803.4199771605,902340.2965343129
92,49,431826.7610214174,593396.5651686953
93,82,131599.39261721587,711374.6189855901
94,39,451949.22581200075,599435.6463715071
95,23,283174.39827257267,726879.640276948
96,8,52508.52167421033,511787.4406053342
97,56,83203.36819230989,585413.437348651
98,29,331803.2965000481,563299.7385893965
99,81,383234.7001094868,626727.9711000582
100,112,451539.40851895075,829981.4908111249
101,64,221918.26987251834,851436.7908214709
102,122,281227.6664163935,850390.3740828247
103,73,189020.46733159028,922747.6226114978
104,91,207323.92242309515,693003.7376851351
105,120,221522.35998806014,542724.2613382143
106,79,73840.8611394722,841692.5684401294
107,11,340235.4967905597,901776.7233124158
108,75,102835.50958824805,874375.227590349
109,5,62388.4389153756,623465.728789457
110,102,271185.3612174888,997957.8922604582
111,50,338866.6333606553,976320.9778298318
112,42,491801.54180314025,963633.3191366808
113,47,132389.1315788045,605831.9834038728
114,106,239471.43746778855,946571.7156572745
115,65,301523.62014408794,964874.8189401581
116,118,384026.9436731195,584886.6064784274
117,7,111657.6860070031,721880.665565769
118,10,322208.43088341225,549328.387798076
119,105,402525.3700763094,609379.5449343623
120,71,392777.11080608575,730084.5174690413
121,77,225994.83993042025,648842.7346826982
122,16,335847.1930921484,622980.3977165085
123,82,174076.62011069542,976876.7113703687
124,106,220616.4631032977,818445.2645460854
125,49,287145.3125581402,610236.0979614672
