job_id,machine_num,start_time,finish_time
0,81,419981.0086980516,895724.0918920878
1,38,149864.4830297402,526606.0603975662
2,10,421333.0595728499,750309.5165247858
3,28,193089.7064469768,881735.2058819805
4,25,270483.2275742733,910307.3191234381
5,25,437320.1324849276,636846.4515552808
6,43,400853.9613790263,625254.9142789947
7,109,305709.84341188235,667317.1331956574
8,29,104130.52389690014,899336.1865965032
9,41,390479.11189924413,827178.7789060944
10,19,451808.3809618544,536560.4297061668
11,88,30465.15766013963,981178.9674257785
12,12,324423.0014133567,849863.99984557
13,95,48760.064971982596,519184.1745658314
14,14,461844.43997642456,951619.7504550936
15,27,344996.02686190704,825274.9816065507
16,51,341551.0488299233,700805.1140967681
17,118,381238.2916967917,914399.0316917927
18,120,289992.8763060459,707714.4931891857
19,22,424080.18767269584,930402.7490811059
20,58,218787.85566698882,768419.2040636954
21,15,212003.61865500628,822007.4535996915
22,11,191130.69939550848,826601.7857326072
23,35,222973.05228254088,586815.0876480845
24,71,262355.9184375854,874949.0802139884
25,108,346912.9908953975,794339.724577798
26,112,359957.5953446425,988566.1542306559
27,44,79311.60977328195,865499.3869693815
28,41,273219.25222617213,654019.684417265
29,96,84229.86939229215,601485.8350650606
30,107,37156.750601996966,621074.7476696268
31,28,170388.0427274161,805010.5560366756
32,49,272614.58373101486,802860.2065286911
33,94,183506.34105142622,791826.783196782
34,66,161775.1375500775,930486.6752472441
35,91,7169.550117831492,515385.4007451561
36,27,156734.79696482152,608653.2646500835
37,4,157754.083200503,884510.9190146958
38,20,153498.83422205463,517622.651410129
39,101,160703.08473652738,860794.5047952854
40,76,321534.2648969792,546502.0457440155
41,39,394381.85527366056,782608.134141275
42,9,43252.233812260565,537066.4021208946
43,49,18724.874532666858,797241.4861972581
44,47,83747.0361189393,954684.1157658813
45,44,462354.06675715116,721143.3523419139
46,20,185377.0575686395,685648.8523122543
47,55,183440.13373086715,856546.7282712248
48,63,97441.70155607178,937465.76913739
49,5,332802.6693539295,893939.7085327959
50,77,126577.93818023233,803306.9138237804
51,69,139715.77815058205,865175.2630169226
52,90,87035.96698265825,533497.3893045846
53,74,104317.30530717653,913835.1485615431
54,12,413900.03134278464,738570.5595661122
55,17,385829.6486380651,777794.287042128
56,4,47382.64008292342,937641.2174154704
57,115,229406.11501095488,966240.5170217529
58,1,473634.387525554,522449.3480321506
59,61,199082.4739931134,830842.553963869
60,19,315374.6831591038,746987.9855111171
61,92,254084.83638461865,744502.0291446036
62,66,317461.15930360666,768616.8014296927
63,18,430309.4803703052,812850.6541653691
64,116,108190.92314902629,784471.7345497892
65,7,286308.5716057344,831830.7765442377
66,82,367789.5426547309,811823.8836973663
67,9,98671.75263931783,625006.886522491
68,96,439484.19379467604,680153.9948066459
69,98,465344.1772470069,968806.4274867176
70,37,337726.14330874773,726168.4637432514
71,3,141578.87980557725,772896.5409516764
72,20,260436.03220629162,614640.8953346921
73,5,207782.97351872094,611519.1007102015
74,28,159515.23882448394,910185.9850929725
75,97,183997.31626813643,670905.7074293981
76,76,230273.04671164366,686675.0006379307
77,105,204675.73123646883,694147.5250421399
78,100,35184.146417933436,776326.1951891715
79,105,439722.4422419166,821455.9321682667
80,115,5539.779302713432,763482.8144573136
81,121,154208.67543301347,689008.6951929556
82,14,151279.08093190394,937964.8816878935
83,49,229764.07535436927,657005.1653483934
84,54,343461.0505072717,770003.1801602559
85,107,110065.00176537126,559008.5438912506
86,28,437621.69603192527,630016.4251698001
87,93,408346.78811762534,934327.2527364314
88,116,337076.5545797951,820836.8870336632
89,19,229898.05746782394,635777.1176933117
90,33,284596.0869059753,601429.2619037855
91,98,443593.63455211447,546916.9026906732
92,88,365088.91905999125,790172.961323621
93,103,223282.7450310787,591948.247868879
94,75,110357.07030597064,855273.575734334
95,114,365132.69900251913,640468.6740486894
96,120,397167.64304236486,668843.7975974135
97,41,394946.7459909402,830859.0671037543
98,115,213747.02671182432,704892.7159541621
99,3,141547.79392060384,898496.6834615604
100,4,357273.983083031,874797.8044368848
101,4,222981.28046244843,635773.1050993935
102,71,164019.80247542204,737961.2452369618
103,54,23856.63699283158,529193.3571010217
104,97,196454.90352828015,564584.6170148522
105,105,421509.22177845315,970956.8671200881
106,76,370539.444286316,975292.4540924039
107,69,473739.80224027566,774109.6953712103
108,30,389124.7894582979,859523.7864546785
109,10,391811.0125101678,945857.630420249
110,107,460030.50339147286,556118.3509093184
111,107,433634.37457857974,768014.9488106422
112,93,314060.23012370884,805831.4379465859
113,42,80072.60130935533,964365.6343280441
114,8,216716.88103953074,710586.260428488
115,89,170227.02248533245,576341.4142492691
116,117,362452.88829191145,519196.3700769375
117,50,405616.5313420789,950536.2412148035
118,117,450881.729268777,694832.7359029739
119,18,115214.28409483415,794442.7536045013
120,66,386712.3841413753,667599.2793374021
121,74,10598.972138567919,685145.1214292326
122,26,377693.5071656791,961669.1337461458
123,99,56214.20120900206,679661.852553529
124,7,258751.35625635376,943377.9325239828
125,112,187545.3476561424,646830.5626098778
126,53,232402.87745901934,725542.7537204064
127,10,494823.8594270217,524668.5591046961
128,30,452185.0802296633,584937.0852973022
129,44,204461.43987962362,696803.2647128238
130,67,323169.11861287674,832113.92664503
131,71,376756.39884839335,903943.244152525
132,121,180016.38522493403,506987.9302267498
133,78,429321.715394437,701369.1408486379
134,63,56962.977170771315,606258.0354045392
135,91,26915.015460914958,538612.5621631657
136,12,426310.2499344643,645842.5011820042
137,40,93911.08877986482,774690.5240281804
138,30,495256.728473361,824522.9184936527
139,6,18955.21742617301,974781.7966639241
140,47,112797.64024024786,594546.8899845051
141,24,112076.70436438771,873337.0517481605
142,44,309231.676835761,509784.5899415657
143,64,461998.77534373384,773001.3773795282
144,19,251559.69878983937,723901.4194238067
145,36,446010.81056122377,854380.8873525416
146,118,235131.37361534542,839377.2465358092
147,39,271140.2687992977,955587.8114087749
148,53,65881.97889400771,945845.1562883785
149,70,206823.43365659539,701837.4326038086
150,82,367530.1351623574,804804.85952046
151,104,396817.77892464923,608186.4404558655
152,112,280660.23449271964,696575.1360393129
153,60,331367.4169419722,964493.9046065853
154,29,491317.1123185396,856027.4021591141
155,80,116714.3966746233,646379.2115058294
156,52,387456.1762567644,993988.4843023338
157,104,123615.72334331411,571616.7040802743
158,91,186139.33056441645,745724.6170721008
159,59,266465.3842794239,815379.5666938064
160,76,431204.2258886383,747576.8014894188
161,48,295594.9602632605,513938.17344206694
162,61,102840.5558263028,956386.9384903959
163,106,416127.6903679183,818161.4082085907
164,28,465618.71148779657,819896.2651782935
165,73,371306.5687730151,856960.500210921
166,79,348359.4193275266,796807.8147763925
167,79,204306.91360542708,882074.3414861232
168,94,418692.9276553452,761372.9137168478
169,121,383264.74727717345,505903.09144071466
170,51,334372.7846459744,782577.7900675631
171,81,217636.2900969707,554034.8527094383
172,114,485304.2195709839,912537.0586600145
173,56,136828.62441327848,675047.7050638817
174,12,307777.19318919326,622425.7269366602
175,55,332379.00824576465,792422.366952569
176,18,111953.67525447364,845934.0871517118
177,3,388824.315870639,675751.11075396
178,68,270810.75642531447,998630.4033965553
179,85,398488.59638297657,581996.2186589165
180,102,4720.91445395234,662701.3282748765
181,98,307235.81625464273,681231.2445038158
182,29,114925.30437926251,881241.2676960056
183,71,120750.18309684127,620473.6745191509
184,8,13987.091081690716,821560.6997641594
185,43,274351.6536143035,868687.6846052683
186,38,476756.4839644031,921121.370628939
187,16,379398.4477047609,930768.0655616018
188,13,185509.53122829672,629505.3469816784
189,22,236938.3450175297,512710.74662229687
190,11,47662.35145847075,879063.2527343384
191,114,475929.06583674037,580264.4028236303
192,118,62414.825706607444,898541.653564357
193,111,61116.262200961835,510096.5352525106
194,93,46100.87308142729,959593.9471750966
195,18,161802.03994043946,517647.05412931397
196,5,366796.8424255053,877101.0650500893
