job_id,machine_num,start_time,finish_time
0,93,84766.24655281828,982091.604647014
1,75,336651.0343633482,522200.46970410505
2,56,410402.21161905205,534558.1171372238
3,19,79056.17544894356,501128.70450850663
4,11,162592.08881589182,808800.9978680849
5,57,450023.06206039037,573323.1223490848
6,36,488143.44782385655,642820.8618280025
7,72,496127.291617218,975934.6963257679
8,62,262840.8743390799,740480.4281583918
9,11,473569.31086570217,889527.587055868
10,58,167732.5763347272,932248.5393140393
11,99,156722.490064435,702357.9571966673
12,18,268375.58971459913,743293.5342452192
13,60,176976.55224285903,571202.7141272214
14,97,374058.4789608146,803451.792880117
15,86,357540.8291125293,598243.7763768098
16,93,68820.75183598851,883378.5113530722
17,19,279326.49883498583,736566.2642424586
18,20,317129.21846709773,787958.6507598751
19,66,244364.9241834857,634604.0316642657
20,64,168290.94239173626,950067.1621186051
21,10,157456.17722033433,707135.5402731128
22,17,228736.11656780328,936884.1928431094
23,109,4279.438928494028,673379.522076864
24,71,416657.8567527581,798760.9382154292
25,35,92448.60992203718,809404.3709355533
26,81,250970.20851215997,501953.8700004811
27,65,273230.2565573929,722236.0834103109
28,83,273715.97438373015,988703.6959006144
29,30,56932.49336038925,855318.4964020266
30,10,243238.54508109548,537127.49421266
31,1,229445.4635188025,748514.4659610029
32,42,422510.5280177688,840684.2847491088
33,118,231754.0848856365,862805.8206711679
34,101,365001.8423781888,704663.671338148
35,23,32288.606053296255,820500.148229036
36,99,91103.26300398985,798424.4651493543
37,51,77868.4812412157,761876.5557059974
38,23,90278.0576259991,639846.0469310683
39,120,152014.90540451856,612763.4047752752
40,49,333274.93431928824,822224.9822888775
41,8,129507.032954016,642169.7332119356
42,113,60853.2883803321,953594.5031308802
43,84,75301.4461714987,602611.3823633578
44,26,465499.8354132182,984193.7425569503
45,119,95788.06223243996,819170.5615734342
46,115,391125.0366775563,727335.2509237056
47,52,495274.90924306633,538510.6090367113
48,108,173547.7880561222,728622.7343247946
49,27,416636.01095921965,506590.8414388658
50,58,306561.7793017048,688611.1318474567
51,84,449069.92260637827,973130.2722280619
52,24,87434.68001199483,850722.6799576255
53,33,288534.48806914635,788353.6704518402
54,121,307014.8551307022,923410.9035068275
55,121,143898.82494053213,500451.8168253109
56,8,118751.58735619928,726060.5193773556
57,101,455557.0988426377,846196.1725242272
58,43,495348.54422457254,821642.8812901437
59,17,369470.1870153296,588540.39194236
60,102,330617.12105036754,815111.3805945398
61,87,188646.36343737712,529325.9101587967
62,68,55512.937041954814,831112.9560737722
63,63,400653.0867535372,728558.6227366271
64,10,359894.91750416276,579833.6943498133
65,104,325465.79531493864,696834.1609758256
66,33,33609.97503702007,691713.0493247483
67,84,373184.06141961965,585094.1347034114
68,78,235421.4760968979,758618.2364521886
69,56,59569.25002054031,959905.8982955774
70,41,447388.76205949415,639770.876321111
71,71,442486.1268908969,840386.0435812569
72,75,461057.8040961285,615681.0179712463
73,112,344703.40745194163,864876.2083962047
74,26,107270.99042406252,531548.2293312055
75,44,21348.0374790862,616799.0823625075
76,37,313054.7129209591,739497.3166263521
77,35,251478.48254137245,568965.8661807892
78,82,414848.33983412135,771210.7021277442
79,61,73202.82321266147,584866.5332514937
80,24,301190.9443375431,712629.2449840208
81,99,209779.60084738416,719163.9362013245
82,83,149738.40868279393,561009.1720575212
83,42,79439.12325179897,768295.2944869576
84,25,20326.817972382727,513956.8714826907
85,88,207575.0066039266,661052.0195333366
86,67,489959.00036661996,771843.7152595297
87,31,377627.77241374657,875039.5094168907
88,113,418094.2925099243,655223.2246758088
89,83,332714.5732032064,547515.6335936585
90,24,404825.9688394727,735329.2366392877
91,48,376647.2855561053,732195.4117500654
92,5,479104.23923024646,740580.4671147557
93,58,119176.26898356598,861235.5345319307
94,97,162544.49846410373,526664.6621874135
95,57,175256.34648777804,582776.0038271275
96,35,368972.16978668637,875589.8717672155
97,108,295479.8078654172,576871.6305794665
98,0,19063.447737642236,623880.7243408432
99,92,313952.5010229668,568894.5883550389
100,25,218361.14256494222,741367.3863093997
101,89,270304.0332569269,681596.2542466512
102,60,256349.46005764502,850671.0739402275
103,69,483339.3642532499,581527.4413882593
104,110,325428.3328283318,985381.3840818483
105,59,65813.36597474886,674484.2645173641
106,45,433696.03914955346,696347.0548156806
107,41,93025.98524833423,744984.7698966814
108,37,252208.04927591485,982061.2677566956
109,49,465973.7722429066,881015.3113548225
110,105,48468.781423955945,886709.4119853933
111,97,15913.417665866458,924258.7418537774
112,100,218888.37778088133,951230.4315516799
113,93,460891.87500154716,648871.4008122883
114,88,171788.19937844615,848972.6181519817
115,84,196819.73232448508,882526.7680605284
116,68,193591.65923962457,895644.2790589633
117,92,127894.70470149738,662138.6344105718
118,70,153122.68110717548,718638.5035947165
119,94,235271.16284380472,645939.3881648857
120,106,162673.5101450304,588309.7945099765
121,99,273085.3628056343,671319.5177544743
122,91,367467.72529107955,846001.185557272
123,28,49755.66510629054,553350.9697265639
124,42,62266.274035789545,829573.1017684483
125,47,199419.8042748339,931044.0611451148
126,0,442934.2762390947,579712.5705779481
127,60,370795.2563696957,621141.4107012057
128,61,43479.06619348163,627036.1799777253
129,50,144594.0362501461,656758.993748253
130,79,265458.0909071594,915276.7344913187
131,87,397596.8390193359,761324.0541487917
132,37,377507.0113345211,633681.5238844797
133,28,122118.01225215285,676088.5360096085
134,88,446175.14868809114,758239.9873933793
135,66,3508.6309287338245,532509.2170411777
136,31,373628.55239340645,833103.4985655769
137,27,26323.01326819636,536627.8660506404
138,36,51631.50940208305,761256.261509454
139,4,490611.78411291994,979054.6752784082
140,93,169085.65950495275,867266.424708775
141,73,378976.4538241942,704965.8790918555
142,25,13854.671064913393,976890.3940110941
143,59,193401.9744465368,912801.374909685
144,64,412009.33285474137,895984.77086154
145,78,208456.7262872345,627090.4108638891
146,4,106037.18790069256,522757.6560032023
147,121,350115.8524804384,783386.4967384133
148,58,248495.9224517393,718220.1220249697
