job_id,machine_num,start_time,finish_time
0,66,367388.6580842864,753466.8130167921
1,19,25632.981501423845,969082.5409826194
2,10,325744.3660074139,702986.8216601638
3,72,481939.22471337224,827592.5496979619
4,115,21506.972791446144,538343.6304299396
5,110,419229.1764099148,942566.6109071254
6,107,165255.61167447016,607847.9545455944
7,31,38810.98873722582,706002.6400234184
8,42,193316.83348581486,738413.9812669952
9,113,442952.07654582354,779414.9844340349
10,119,407106.92724113463,768876.1895665161
11,77,15724.679626306692,733742.093750007
12,88,349330.5417058543,792116.4807055088
13,99,389120.81008048344,626275.6679199163
14,28,175714.63377942948,842137.8467499324
15,116,125333.75673758145,565398.9571400656
16,118,6430.815864251649,574079.9531277546
17,21,448420.44274123386,646856.6120129578
18,89,109087.63660759624,741494.7000753395
19,60,95662.48566263392,699854.98090089
20,97,130319.56345717027,939615.4891402168
21,67,425851.78020378033,712900.6379862886
22,37,259937.012309655,559501.7780592892
23,96,108354.45959355983,924117.480499834
24,65,268677.515130344,980010.8555401851
25,107,340722.8618661693,583225.52951967
26,67,131104.10999408338,918345.0148770574
27,6,25409.823392565202,807990.9328053466
28,21,58396.00817314977,741981.9675891252
29,51,123648.5942824998,700836.758253891
30,14,185924.85066414627,554788.31170034
31,57,322327.05756549817,764603.004753809
32,38,498270.49134087196,865750.3954946238
33,45,218858.21511374865,557617.2968904137
34,71,96577.58456543402,625207.9393106546
35,32,277811.40535583615,537814.9655503237
36,26,361610.74809452484,959125.6659516143
37,77,207115.34419666484,920188.8265728599
38,82,379670.696945295,706327.3136949945
39,0,189998.92745283837,922040.5445802794
40,10,437270.55785162485,784193.3634240467
41,11,344042.3306391976,822300.6322709452
42,102,483967.8733020792,724220.9324285381
43,7,1312.0154039424347,835150.8760916119
44,10,273049.53335099673,776163.7570923199
45,48,403042.9028589626,713030.9383443089
46,115,306111.29621228797,996034.0480518489
47,33,386427.08442177525,546058.3405622379
48,59,476374.3312692254,701888.1277997461
49,113,454323.60377031984,745026.9360563155
50,78,498302.1163598989,630770.601159953
51,83,392049.913498926,677543.6361434748
52,37,99838.55748314946,642650.2899532398
53,83,351821.81013144914,608499.4004176394
54,59,406031.6169239571,700933.0059237485
55,115,109715.82327300505,960232.9613544171
56,40,307644.9904572581,735899.9520594692
57,49,97667.52726990047,948557.1837389292
58,59,50330.88140026548,513797.3717243979
59,21,143833.16786215932,673206.7472580347
60,89,366466.9946591415,751583.935353555
61,36,155550.1600727367,863197.0699679339
62,87,131894.3243289477,724114.4229404209
63,65,450251.88769521494,631082.1708313328
64,38,271737.4862345135,904539.5492697477
65,47,159587.93675579093,514155.5378970325
66,37,92679.79012608762,975832.6764399644
67,118,65759.86970324066,556934.6556673489
68,47,231755.96944982963,813012.4058225781
69,101,62812.383122011925,691807.3824672068
70,23,68322.21646407593,662806.4410414712
71,18,180411.51517150315,991398.0527013594
72,114,484645.30108148494,676290.8134152336
73,89,420199.87178459525,503088.3612794514
74,106,275900.6267616104,757841.7531343892
75,26,340142.23101978394,669571.3603714965
76,91,208053.86066617788,803327.8839482157
77,107,77279.2192347977,661170.8953772091
78,58,233995.26263034064,737007.4953407281
79,26,257395.971113954,500238.7886350515
80,115,206003.4355194973,898636.9281948372
81,82,92742.6730600568,726173.5958954117
82,87,411549.4505157266,791701.7644206726
83,21,436832.9470600265,847318.9765368162
84,62,296047.93140684644,908344.8848385664
85,68,62332.92606057056,749371.2392961048
86,73,186109.66173910786,842527.4476095868
87,51,486807.12400210206,753382.9915721221
88,8,313756.0955204694,544779.6027131125
89,55,135334.6968386766,954870.3353543798
90,70,89820.1240130625,865311.5457760645
91,28,179357.59396026196,523954.42275626474
92,105,310782.42961227626,641506.0286709693
93,102,57061.92648995062,645047.0289672487
94,98,2085.7144308969455,507125.5780344233
95,62,390367.5014866911,762603.4824518389
96,117,6958.7114465600735,538836.4905202758
97,58,471743.9443807906,615027.886950341
98,9,466357.3792688115,796776.8430693262
99,92,28636.808206299047,521441.0285876968
100,3,395879.2901812401,972571.7947023041
101,33,435989.8280666213,538582.2147659088
102,26,64299.46847732671,916421.1978499915
103,45,370738.44499886065,513791.4523982932
104,92,11990.700177250847,950318.3746167826
105,28,481908.2116403842,698013.6650066224
106,101,14138.821695592274,993487.8200067673
107,15,322698.10033748153,795930.1151421793
108,32,483540.4406900642,980695.1223423803
109,24,130114.13617392292,843096.4405154805
110,89,210741.60772577187,839131.747609462
111,84,54836.784247639545,533441.8138289072
112,98,362673.97911590943,875485.4016788369
113,16,35349.25967816527,714200.7696690296
114,68,125206.2907232841,576041.69122548
115,75,77443.07246961529,796957.4891661233
116,58,381375.5828580814,589042.2254306405
117,88,246651.13276922607,808804.387332318
118,46,427474.4726914928,983693.0119764016
119,40,183118.95641884996,992142.4281944558
120,57,317079.5488107098,744496.0671605777
121,73,257112.57852342477,746478.035496575
122,30,132455.2168784407,958733.2315812744
123,28,37924.92800221042,798068.5078481296
124,49,171564.03232027683,686629.1425110614
125,42,272040.890129186,875146.1655030793
126,90,339632.81586428493,576551.2669659615
127,7,254959.13251825224,912326.5171614056
128,77,360721.1795906705,585065.5525918438
129,13,154372.5613178708,907731.522906718
130,5,376307.68786341854,750499.359929525
131,56,331481.03829384554,627264.9559831937
132,92,458091.16062550637,555945.9199133116
133,64,322002.3268096669,932492.2026623872
134,106,386678.2837067437,775266.4797181747
135,17,153259.34844006944,576207.2438366545
136,1,4794.703694101788,618031.705336926
137,83,91214.74112644573,644773.184790966
138,107,111523.82605402483,784953.7116770869
139,49,149822.74728630963,531267.3223025337
140,11,155751.29873867182,832770.9668703116
141,20,347020.7700014018,861847.6184271765
142,32,349369.57916543045,801229.5471944639
143,25,153195.72465014659,560589.8979038007
144,92,29900.55918416884,532805.770420125
145,85,279888.700922012,561623.7835653401
146,1,303324.3150329302,936946.5927824243
147,107,578.9937153242164,713295.2775299544
148,70,181561.7698344499,935599.6911663874
149,108,381426.9870150469,863810.1455502182
150,17,199968.68047519456,611344.5054777587
151,25,87529.97891889818,914753.9904016347
152,43,95964.91454988514,589613.5467440264
153,101,488851.21479735745,848291.5910564229
154,32,408515.925571843,601422.3358597448
